Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.493 [0.476-0.51],1.000e-315,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.488 [0.433-0.54],1.603e-61,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_URINOTH,1485,0.394 [0.380-0.41],1.000e-315,***,Other diseases of urinary system,Genitourinary
J10_INFLUPNEU,534,0.374 [0.343-0.40],3.915e-121,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.350 [0.323-0.38],6.896e-136,***,Acute upper respiratory infections,Respiratory
K11_OTHDISDIG,25,0.348 [0.316-0.38],5.073e-90,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.330 [0.316-0.34],1.000e-315,***,Any mental disorder,Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.313 [0.284-0.34],2.306e-95,***,Other bacterial diseases,Infectious and parasitic
N14_MALEGEN,1375,0.298 [0.283-0.31],1.000e-315,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.193 [0.187-0.20],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
H8_EXTERNAL,828,0.180 [0.172-0.19],1.000e-315,***,Diseases of external ear,Ear and mastoid
N14_PROSTHYPERPLA,3794,0.170 [0.164-0.18],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.159 [0.148-0.17],6.386e-179,***,Depression,Mental and behavioural
J10_UPPERDIS,4085,0.144 [0.132-0.16],3.758e-109,***,Other diseases of upper respiratory tract,Respiratory
E4_HYPERLIPNAS,1251,0.134 [0.118-0.15],6.220e-53,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
L12_INFECT_SKIN,518,0.133 [0.117-0.15],1.832e-53,***,Infections of the skin and subcutaneous tissue,Skin
M13_SYNOTEND,1267,0.132 [0.118-0.15],6.357e-74,***,Disorders of synovium and tendon,Musculoskeletal
H7_CHALAZION,671,0.132 [0.125-0.14],1.000e-315,***,Chalazion,Eye and adnexa
L12_DISORDSKINAPPENDIX,424,0.126 [0.110-0.14],1.842e-47,***,Disorders of skin appendages,Skin
N14_URETHRAOTH,610,0.118 [0.109-0.13],7.486e-134,***,Other disorders of urethra and urinary system,Genitourinary
O15_MATERN_CARE_OTHER,240,0.116 [0.105-0.13],6.105e-93,***,Maternal care for other known or suspected fetal problems,Pregnancy
C_DIFFICILE_ENTEROCOLITIS,2693,0.113 [0.110-0.12],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
O15_PREG_OTHER_MAT_DISORD,1961,0.113 [0.102-0.12],2.877e-83,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
