Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
M13_LIMBPAIN,197,0.212 [0.146-0.28],6.458e-05,***,Pain in limb,Musculoskeletal
N14_URETHRAOTH,610,0.197 [0.177-0.22],1.672e-81,***,Other disorders of urethra and urinary system,Genitourinary
J10_ACUTEUPPERINFEC,241,0.192 [0.170-0.21],3.360e-62,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
K11_BILIAOTH,6,0.179 [0.151-0.21],1.655e-31,***,Other diseases of biliary tract,Digestive
M13_ENTESOPATHYOTH,48,0.147 [0.128-0.17],1.465e-48,***,Other enthesopathies,Musculoskeletal
AB1_OTHER_BACTERIAL,478,0.141 [0.117-0.16],5.896e-26,***,Other bacterial diseases,Infectious and parasitic
F5_ANXIETY,71,0.138 [0.116-0.16],9.866e-32,***,Other anxiety disorders,Mental and behavioural
J10_VOCALLARYNX,20,0.137 [0.102-0.17],6.262e-09,***,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",Respiratory
J10_UPPERINFEC,1002,0.130 [0.121-0.14],1.034e-170,***,Acute upper respiratory infections,Respiratory
J10_INFLUPNEU,534,0.125 [0.110-0.14],9.225e-58,***,Influenza and pneumonia,Respiratory
M13_ARTHROSIS_OTH,570,0.123 [0.085-0.16],7.008e-05,***,Other arthrosis,Musculoskeletal
M13_SOFTTISSUEOTH,600,0.121 [0.093-0.15],1.345e-12,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
E4_HYPERLIPMIX,365,0.103 [0.087-0.12],1.184e-33,***,Mixed hyperlipidaemia,Endocrine and metabolic
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE,25,0.101 [0.087-0.12],4.761e-39,***,"Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced",Ear and mastoid
N14_POSTMENBLEED,14,0.101 [0.074-0.13],8.536e-08,***,Postmenopausal bleeding,Genitourinary
N14_URINOTH,1485,0.088 [0.071-0.10],8.607e-20,***,Other diseases of urinary system,Genitourinary
J10_UPPERDIS,4085,0.075 [0.067-0.08],1.851e-78,***,Other diseases of upper respiratory tract,Respiratory
D3_ANAEMIA_IRONDEF_NAS,859,0.073 [0.066-0.08],4.712e-106,***,Other and unspecified iron deficiency,Blood and immune
ASTHMA_NAS,3913,0.071 [0.068-0.07],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
CD2_LYMPHOID_LEUKAEMIA,767,0.070 [0.067-0.07],1.000e-315,***,Lymphoid leukaemia,Neoplasms
O15_LABOUR_FETAL_STRESS,65,0.070 [0.057-0.08],1.184e-19,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
H8_EXTERNAL,828,0.069 [0.065-0.07],5.342e-209,***,Diseases of external ear,Ear and mastoid
CD2_BENIGN_TRANSVERSE_COLON,6,0.069 [0.044-0.09],0.024,*,Benign neoplasm: Transverse colon,Neoplasms
L12_DISORDSKINAPPENDIX,424,0.069 [0.058-0.08],2.785e-32,***,Disorders of skin appendages,Skin
M13_GANGLION,38,0.063 [0.043-0.08],1.717e-04,***,Ganglion,Musculoskeletal
H7_LACRIMALSYSTEM,110,0.062 [0.039-0.08],0.021,*,Disorders of lacrimal system,Eye and adnexa
K11_CHOLECYST,114,0.059 [0.049-0.07],3.445e-24,***,Cholecystitis,Digestive
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.055 [0.051-0.06],7.519e-110,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
K11_FISTULA,485,0.046 [0.042-0.05],2.610e-97,***,Colonic or urogenital fistula,Digestive
M13_MYALGIA,253,0.046 [0.035-0.06],1.249e-12,***,Myalgia,Musculoskeletal
C3_CLL_WIDE,431,0.045 [0.041-0.05],1.688e-132,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
H8_EXTOTITIS,1164,0.043 [0.040-0.05],7.906e-146,***,Otitis externa,Ear and mastoid
O15_DELIV_CAESAR,82,0.041 [0.027-0.06],0.006,**,Single delivery by caesarean section,Pregnancy
N14_MALEGEN,1376,0.040 [0.035-0.04],2.997e-64,***,Diseases of male genital organs,Genitourinary
L12_DERMATITISECZEMA,8563,0.039 [0.036-0.04],8.157e-115,***,Dermatitis and eczema,Skin
ULCERPROCT,1091,0.039 [0.036-0.04],4.060e-103,***,Ulcerative proctitis,Digestive
H7_VITRBODYGLOBE,276,0.037 [0.029-0.05],2.110e-13,***,Disorders of vitreous body,Eye and adnexa
N14_MESNRUIRREG,1549,0.035 [0.030-0.04],1.843e-27,***,"Excessive, frequent and irregular menstruation",Genitourinary
L12_CORNSANDCALLOS,491,0.035 [0.032-0.04],9.270e-188,***,Corns and callosities,Skin
K11_CHRONGASTR,210,0.034 [0.025-0.04],6.310e-09,***,Chronic gastritis,Digestive
M13_TENDOSYNOVITISNAS,236,0.034 [0.030-0.04],2.034e-41,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
J10_LOWCHRON,14991,0.032 [0.029-0.04],4.251e-88,***,Chronic lower respiratory diseases,Respiratory
M13_POSTOPMUSCULOSKE,86,0.032 [0.024-0.04],1.110e-09,***,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
ALLERG_RHINITIS,746,0.032 [0.028-0.04],5.452e-56,***,Allergic rhinitis,Respiratory
F5_DEPRESSIO,2165,0.032 [0.027-0.04],3.773e-28,***,Depression,Mental and behavioural
