Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_HYPERLIPMIX,365,0.279 [0.246-0.31],3.851e-55,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_CYSTITIS,693,0.270 [0.258-0.28],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.174 [0.161-0.19],3.228e-140,***,Other diseases of urinary system,Genitourinary
G6_DEGENOTH,14,0.123 [0.092-0.15],2.472e-09,***,Other and unspecified degenerative diseases of nervous system,Nervous
M13_SOFTTISSUEOTH,600,0.094 [0.077-0.11],1.264e-23,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
M13_ENTESOPATHYOTH,48,0.093 [0.075-0.11],2.379e-19,***,Other enthesopathies,Musculoskeletal
K11_FISTULA,485,0.083 [0.079-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
KRA_PSY_ANYMENTAL,2504,0.079 [0.068-0.09],2.692e-43,***,Any mental disorder,Mental and behavioural
K11_ORAL,489,0.075 [0.052-0.10],3.007e-05,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
J10_PLEURA,140,0.075 [0.062-0.09],2.139e-24,***,Other diseases of pleura,Respiratory
F5_ANXIETY,71,0.073 [0.056-0.09],1.509e-10,***,Other anxiety disorders,Mental and behavioural
F5_DELIRIUM,173,0.073 [0.062-0.08],1.901e-34,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
VD_U,43,0.072 [0.057-0.09],7.745e-16,***,Vascular dementia (undefined),Mental and behavioural
N14_MALEGEN,1375,0.071 [0.066-0.08],8.159e-164,***,Diseases of male genital organs,Genitourinary
M13_MYALGIA,253,0.069 [0.057-0.08],2.530e-25,***,Myalgia,Musculoskeletal
N14_MENSIRREG,59,0.056 [0.040-0.07],6.846e-07,***,Irregular menses,Genitourinary
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.053 [0.048-0.06],6.568e-104,***,Melanocytic naevi of trunk,Neoplasms
N14_MENORRHAGIA,716,0.052 [0.043-0.06],9.047e-22,***,Menorrhagia,Genitourinary
H7_PARASTRAB,7,0.051 [0.033-0.07],0.017,*,Paralytic strabismus,Eye and adnexa
C_DIFFICILE_ENTEROCOLITIS,2693,0.051 [0.049-0.05],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.051 [0.035-0.07],2.683e-04,***,Vascular dementia,Mental and behavioural
N14_FEMALEGENNONINF,279,0.050 [0.035-0.06],5.059e-06,***,Noninflammatory disorders of female genital tract,Genitourinary
N14_FEMALEINFERT,80,0.049 [0.035-0.06],3.354e-06,***,Female infertility,Genitourinary
J10_SEPTDEV,498,0.045 [0.037-0.05],7.527e-26,***,Deviated nasal septum,Respiratory
N14_OVARYCYST,985,0.045 [0.040-0.05],3.983e-77,***,Ovarian cyst,Genitourinary
M13_HAMMERTOE,331,0.044 [0.034-0.05],5.936e-13,***,Other hammer toe(s) (acquired),Musculoskeletal
J10_PNEUMOTHORAX,46,0.043 [0.034-0.05],1.386e-13,***,Pneumothorax,Respiratory
CD2_BENIGN_MELANOCYTIC,521,0.043 [0.033-0.05],3.525e-11,***,Melanocytic naevi,Neoplasms
AB1_BACT_INTEST_OTH,357,0.042 [0.035-0.05],9.505e-26,***,Other bacterial intestinal infections,Infectious and parasitic
E4_PCOS_CONCORTIUM,205,0.041 [0.029-0.05],5.073e-06,***,"Polycystic ovarian syndrome, consortium definition",Endocrine and metabolic
H7_CHALAZION,671,0.038 [0.034-0.04],2.879e-70,***,Chalazion,Eye and adnexa
K11_INTESTOTH,398,0.038 [0.024-0.05],0.006,**,Other diseases of intestines,Digestive
I9_HEARTFAIL,682,0.038 [0.030-0.05],5.867e-14,***,"Heart failure, strict",Circulatory
NEURODEGOTH,4178,0.037 [0.034-0.04],1.078e-158,***,Other degenerative diseases of the nervous system,Nervous
N14_PROSTHYPERPLA,3794,0.037 [0.034-0.04],4.968e-198,***,Hyperplasia of prostate,Genitourinary
CD2_BENIGN_OVARY,144,0.036 [0.029-0.04],4.637e-22,***,Benign neoplasm of ovary,Neoplasms
L12_ROSACEANAS,82,0.035 [0.026-0.04],1.322e-09,***,Other and unspecified rosacea,Skin
COPD_EARLY,512,0.034 [0.031-0.04],6.337e-139,***,Early onset COPD,Respiratory
H7_PTOSIS,64,0.034 [0.026-0.04],1.328e-11,***,Ptosis of eyelid,Eye and adnexa
CD2_LYMPHOID_LEUKAEMIA,767,0.032 [0.031-0.03],1.000e-315,***,Lymphoid leukaemia,Neoplasms
F5_DEPRESSIO,2165,0.032 [0.028-0.04],2.065e-40,***,Depression,Mental and behavioural
J10_PLEURPLAGUE,310,0.032 [0.029-0.03],3.153e-111,***,Pleural plaque,Respiratory
K11_GASTRODUOULC,227,0.031 [0.025-0.04],6.567e-21,***,Gastroduodenal ulcer,Digestive
K11_DISORD_TEETH,111,0.029 [0.019-0.04],0.007,**,Other disorders of teeth and supporting structures,Digestive
N14_BREAST,659,0.028 [0.023-0.03],1.454e-16,***,Disorders of breast,Genitourinary
J10_EMPHYSEMA,365,0.028 [0.025-0.03],5.795e-110,***,Emphysema,Respiratory
M13_CALCIFICTEND,177,0.027 [0.024-0.03],6.082e-69,***,Calcific tendinitis of shoulder,Musculoskeletal
