Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.290 [0.279-0.30],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
K11_CHRONGASTR,210,0.243 [0.234-0.25],1.000e-315,***,Chronic gastritis,Digestive
L12_DERMATITISNAS,2477,0.188 [0.180-0.19],1.000e-315,***,Dermatitis,Skin
M13_SOFTTISSUE,1904,0.151 [0.141-0.16],1.316e-159,***,Soft tissue disorders,Musculoskeletal
AB1_GASTROENTERITIS_NOS,923,0.150 [0.133-0.17],4.781e-66,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
E4_LIPOPROTNAS,242,0.146 [0.111-0.18],2.618e-11,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
M13_LOWBACKPAIN,1988,0.140 [0.130-0.15],4.900e-162,***,Low back pain,Musculoskeletal
K11_OESSTODUO,43,0.138 [0.093-0.18],5.509e-04,***,"Diseases of oesophagus, stomach and duodenum",Digestive
G6_NERPLEX,2804,0.135 [0.128-0.14],1.000e-315,***,"Nerve, nerve root and plexus disorders",Nervous
PD_DEMENTIA,12,0.124 [0.086-0.16],2.660e-05,***,Dementia due to Parkinson's disease,Mental and behavioural
K11_FUNCDYSP,169,0.122 [0.114-0.13],1.163e-188,***,Functional dyspepsia,Digestive
K11_OTHENTERCOL,751,0.120 [0.115-0.13],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
M13_MUSCLE,168,0.120 [0.115-0.12],1.000e-315,***,Disorders of muscles,Musculoskeletal
G6_MIGRAINE_WITH_AURA,143,0.119 [0.109-0.13],7.938e-112,***,Migraine with aura,Nervous
AB1_INTESTINAL_INFECTIONS,954,0.113 [0.093-0.13],3.052e-21,***,Intestinal infectious diseases,Infectious and parasitic
JOINTPAIN,1595,0.110 [0.099-0.12],1.297e-72,***,Pain in joint,Musculoskeletal
H7_CATARACTSENILE,4936,0.106 [0.101-0.11],1.000e-315,***,Senile cataract,Eye and adnexa
L12_OTHERSKINSUBCUTIS,3364,0.101 [0.094-0.11],1.379e-181,***,Other disorders of skin and subcutaneous tissue,Skin
D3_AGRANULOCYTOSIS,347,0.098 [0.094-0.10],1.000e-315,***,Agranulocytosis,Blood and immune
O15_LABOUR_FETAL_STRESS,65,0.097 [0.083-0.11],9.442e-35,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
E4_METABOLIA,4834,0.093 [0.078-0.11],8.903e-29,***,Metabolic disorders,Endocrine and metabolic
M13_DORSOPATHYOTH,5393,0.092 [0.086-0.10],7.600e-187,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
L12_OTHERCONTACT,39,0.090 [0.069-0.11],1.075e-11,***,Other contact dermatitis,Skin
M13_SPINSTENOSIS,4505,0.089 [0.084-0.09],6.270e-259,***,Spinal stenosis,Musculoskeletal
O15_PRETERM,17,0.082 [0.056-0.11],2.080e-04,***,Preterm labour and delivery,Pregnancy
E4_HYPERLIPNAS,1251,0.082 [0.062-0.10],4.288e-11,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
