Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.467 [0.452-0.48],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
E4_LIPOPROTNAS,242,0.376 [0.335-0.42],1.033e-65,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
M13_SOFTTISSUE,1904,0.324 [0.307-0.34],7.436e-270,***,Soft tissue disorders,Musculoskeletal
K11_OESSTODUO,43,0.282 [0.224-0.34],2.247e-16,***,"Diseases of oesophagus, stomach and duodenum",Digestive
E4_HYPERLIPNAS,1251,0.233 [0.207-0.26],5.543e-68,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
G6_MIGRAINE_WITH_AURA,143,0.223 [0.213-0.23],1.000e-315,***,Migraine with aura,Nervous
K11_FUNCDYSP,169,0.215 [0.206-0.22],1.000e-315,***,Functional dyspepsia,Digestive
K11_CHRONGASTR,210,0.208 [0.199-0.22],1.000e-315,***,Chronic gastritis,Digestive
JOINTPAIN,1595,0.200 [0.186-0.21],2.332e-176,***,Pain in joint,Musculoskeletal
G6_NERPLEX,2804,0.192 [0.182-0.20],2.087e-294,***,"Nerve, nerve root and plexus disorders",Nervous
E4_METABOLIA,4834,0.191 [0.172-0.21],1.681e-74,***,Metabolic disorders,Endocrine and metabolic
E4_FH,518,0.189 [0.155-0.22],2.147e-22,***,Familial hypercholesterolemia,Endocrine and metabolic
M13_MUSCLE,168,0.177 [0.172-0.18],1.000e-315,***,Disorders of muscles,Musculoskeletal
K11_OTHENTERCOL,751,0.167 [0.159-0.18],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
L12_DERMATITISNAS,2477,0.165 [0.158-0.17],1.000e-315,***,Dermatitis,Skin
D3_AGRANULOCYTOSIS,347,0.157 [0.153-0.16],1.000e-315,***,Agranulocytosis,Blood and immune
I9_POSTAMI,149,0.157 [0.122-0.19],1.084e-13,***,Status post-ami,Circulatory
K11_OTHDISDIG,25,0.156 [0.133-0.18],1.537e-34,***,Other diseases of the digestive system,Digestive
O15_PRETERM,17,0.154 [0.128-0.18],5.957e-26,***,Preterm labour and delivery,Pregnancy
CD2_BENIGN_COLON_NOS,212,0.151 [0.107-0.20],3.686e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
M13_LOWBACKPAIN,1988,0.139 [0.130-0.15],6.769e-191,***,Low back pain,Musculoskeletal
PD_DEMENTIA,12,0.130 [0.088-0.17],2.467e-04,***,Dementia due to Parkinson's disease,Mental and behavioural
AB1_GASTROENTERITIS_NOS,923,0.129 [0.112-0.15],6.351e-42,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
M13_DORSOPATHYOTH,5393,0.119 [0.112-0.13],4.236e-215,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
