Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_LIPOPROTNAS,242,0.505 [0.458-0.55],2.864e-93,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
K11_OTHDISDIG,25,0.410 [0.387-0.43],6.830e-261,***,Other diseases of the digestive system,Digestive
E4_HYPERLIPNAS,1251,0.354 [0.324-0.38],4.923e-116,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.288 [0.251-0.33],1.829e-47,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.263 [0.241-0.28],3.749e-117,***,Metabolic disorders,Endocrine and metabolic
K11_OESSTODUO,43,0.261 [0.210-0.31],1.046e-17,***,"Diseases of oesophagus, stomach and duodenum",Digestive
N14_RENALTUB,449,0.256 [0.247-0.27],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
I9_POSTAMI,149,0.250 [0.199-0.30],2.478e-16,***,Status post-ami,Circulatory
G6_MIGRAINE_WITH_AURA,143,0.228 [0.213-0.24],5.298e-186,***,Migraine with aura,Nervous
M13_SOFTTISSUE,1904,0.197 [0.184-0.21],1.356e-171,***,Soft tissue disorders,Musculoskeletal
CD2_BENIGN_COLON_NOS,212,0.172 [0.122-0.22],2.399e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
O15_PRETERM,17,0.146 [0.122-0.17],2.496e-25,***,Preterm labour and delivery,Pregnancy
E4_LIPOPROT,7076,0.145 [0.130-0.16],3.473e-76,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
K11_FUNCDYSP,169,0.138 [0.131-0.14],1.000e-315,***,Functional dyspepsia,Digestive
JOINTPAIN,1595,0.131 [0.121-0.14],1.045e-147,***,Pain in joint,Musculoskeletal
I9_UAP,1483,0.121 [0.103-0.14],1.408e-35,***,Unstable angina pectoris,Circulatory
M13_DORSALGIANAS,1009,0.109 [0.100-0.12],4.130e-136,***,Other/unspecified dorsalgia,Musculoskeletal
G6_NERPLEX,2804,0.108 [0.102-0.11],3.843e-222,***,"Nerve, nerve root and plexus disorders",Nervous
M13_MUSCLE,168,0.099 [0.095-0.10],1.000e-315,***,Disorders of muscles,Musculoskeletal
K11_OTHENTERCOL,751,0.099 [0.094-0.10],4.625e-273,***,Other noninfective gastroenteritis and colitis,Digestive
F5_ALCOHOL_DEPENDENCE,95,0.093 [0.074-0.11],2.944e-17,***,Alcohol dependence,Mental and behavioural
M13_OTHERJOINT,3314,0.092 [0.083-0.10],5.933e-80,***,Other joint disorders,Musculoskeletal
D3_AGRANULOCYTOSIS,347,0.091 [0.088-0.09],1.000e-315,***,Agranulocytosis,Blood and immune
I9_ATHSCLE,3616,0.083 [0.078-0.09],2.036e-172,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
M13_THORACISPINEPAIN,151,0.082 [0.074-0.09],4.027e-85,***,Pain in thoracic spine,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.082 [0.073-0.09],1.242e-68,***,Other bacterial intestinal infections,Infectious and parasitic
L12_OTHERCONTACT,39,0.082 [0.058-0.11],9.809e-06,***,Other contact dermatitis,Skin
M13_LOWBACKPAIN,1988,0.082 [0.073-0.09],3.701e-69,***,Low back pain,Musculoskeletal
K11_HAEMORR,329,0.081 [0.062-0.10],2.233e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
M13_DORSOPATHYOTH,5393,0.079 [0.073-0.09],4.409e-116,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
M13_ARTHROPATHIES,7062,0.073 [0.067-0.08],5.560e-117,***,Arthropathies,Musculoskeletal
KRA_PSY_SUBSTANCE,742,0.072 [0.057-0.09],3.276e-17,***,Substance abuse,Mental and behavioural
AUD,259,0.070 [0.057-0.08],4.647e-22,***,"Alcohol use disorder, ICD-based",Mental and behavioural
M13_SHOULDER,206,0.069 [0.051-0.09],2.630e-08,***,Shoulder lesions,Musculoskeletal
H7_EYEOTH,57,0.067 [0.054-0.08],7.636e-21,***,Other disorders of eye and adnexa,Eye and adnexa
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.065 [0.063-0.07],1.000e-315,***,Non-follicular lymphoma,Neoplasms
CD2_BENIGN_COLORECANI,1443,0.065 [0.051-0.08],2.573e-14,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
CD2_BENIGN_PAROTID,171,0.064 [0.060-0.07],6.593e-158,***,Benign neoplasm: Parotid gland,Neoplasms
AB1_SEXUAL_TRANSMISSION,7171,0.063 [0.061-0.06],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
K11_OTHINFLIV,466,0.063 [0.061-0.06],1.000e-315,***,Other inflammatory liver diseases,Digestive
M13_SPONDYLOSIS,854,0.063 [0.052-0.07],2.850e-25,***,Spondylosis,Musculoskeletal
AD_AM,451,0.062 [0.046-0.08],8.911e-09,***,Alzheimer disease (Atypical or mixed),Nervous
M13_MENISCUSDERANGEMENTS,937,0.060 [0.051-0.07],3.907e-33,***,Meniscus derangement,Musculoskeletal
CD2_BENIGN_EAR_RESP,224,0.060 [0.053-0.07],2.498e-56,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
