Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
CD2_BENIGN_COLON_NOS,212,0.538 [0.379-0.70],8.822e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
O15_PRETERM,17,0.145 [0.119-0.17],6.045e-22,***,Preterm labour and delivery,Pregnancy
CD2_BENIGN_COLORECANI,1443,0.145 [0.101-0.19],2.748e-05,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
G6_PARKINSON,2693,0.141 [0.140-0.14],1.000e-315,***,Parkinson's disease,Nervous
K11_CHRONGASTR,210,0.112 [0.103-0.12],1.031e-128,***,Chronic gastritis,Digestive
K11_OTHDISDIG,25,0.111 [0.087-0.13],7.448e-14,***,Other diseases of the digestive system,Digestive
M13_LOWBACKPAIN,1988,0.104 [0.097-0.11],9.354e-207,***,Low back pain,Musculoskeletal
M13_DORSALGIANAS,1009,0.102 [0.096-0.11],1.000e-315,***,Other/unspecified dorsalgia,Musculoskeletal
G6_OTHNEU,31,0.101 [0.068-0.13],7.153e-04,***,Other neurological diseases,Nervous
M13_THORACISPINEPAIN,151,0.098 [0.090-0.11],4.113e-110,***,Pain in thoracic spine,Musculoskeletal
N14_FEMALEINFERT,80,0.092 [0.077-0.11],5.144e-28,***,Female infertility,Genitourinary
IPF,3405,0.090 [0.088-0.09],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
M13_ARTHROSIS_OTH,570,0.082 [0.068-0.10],3.124e-24,***,Other arthrosis,Musculoskeletal
K11_LIVER,812,0.079 [0.070-0.09],1.275e-61,***,Diseases of liver,Digestive
L12_DERMATITISNAS,2477,0.079 [0.073-0.08],9.146e-194,***,Dermatitis,Skin
E4_OBESITYXTRMALV,103,0.078 [0.069-0.09],6.338e-58,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
M13_KNEEDERANGEMENTS,6,0.077 [0.050-0.10],0.003,**,Internal derangement of knee,Musculoskeletal
H7_EYEOTH,57,0.076 [0.063-0.09],3.256e-25,***,Other disorders of eye and adnexa,Eye and adnexa
N14_MENOPAUSOT,49,0.075 [0.060-0.09],6.561e-19,***,Other menopausal disorders,Genitourinary
H7_CONJUNCTIVITISACUNONATOPIC,214,0.074 [0.062-0.09],1.850e-25,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
K11_BILIAOTH,6,0.074 [0.046-0.10],0.048,*,Other diseases of biliary tract,Digestive
K11_OTHGASTR,253,0.073 [0.066-0.08],3.895e-76,***,Other gastritis (incl. Duodenitis),Digestive
G6_ROOTPLEXOTHUNS,42,0.071 [0.054-0.09],3.284e-12,***,"Other and unspecified nerve root and plexus disorders, also in other diseases",Nervous
H7_OCUPAIN,174,0.062 [0.057-0.07],4.717e-112,***,Ocular pain,Eye and adnexa
M13_ARTHROPATHIES,7062,0.062 [0.057-0.07],6.427e-141,***,Arthropathies,Musculoskeletal
N14_EROSECTROPUT,31,0.060 [0.053-0.07],2.485e-65,***,Erosion and ectropion of cervix uteri,Genitourinary
J10_ACUTEUPPERINFEC,241,0.057 [0.044-0.07],2.114e-12,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
O15_PREG_PROLONGED,37,0.053 [0.040-0.07],2.247e-09,***,Prolonged pregnancy,Pregnancy
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.053 [0.049-0.06],1.956e-158,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
M13_CERVICALGIA,179,0.053 [0.046-0.06],2.108e-42,***,Cervicalgia,Musculoskeletal
M13_ARTHROSIS,4684,0.052 [0.047-0.06],4.107e-72,***,Arthrosis,Musculoskeletal
E4_ENDOGLAND,62,0.051 [0.033-0.07],0.016,*,Disorders of other endocrine glands,Endocrine and metabolic
G6_MIGRAINE_WITH_AURA,143,0.050 [0.041-0.06],4.156e-20,***,Migraine with aura,Nervous
K11_DISLIVOTH,287,0.050 [0.036-0.06],3.211e-07,***,Other diseases of liver,Digestive
M13_DORSOPATHY,8797,0.050 [0.046-0.05],2.132e-159,***,Dorsopathies,Musculoskeletal
D3_ANAEMIANAS,115,0.047 [0.031-0.06],0.004,**,Other and unspecified anaemias,Blood and immune
ASTHMA_NAS,3913,0.045 [0.042-0.05],1.678e-185,***,"Asthma, unspecified (mode)",Respiratory
K11_INTESTOTH,398,0.045 [0.032-0.06],6.482e-06,***,Other diseases of intestines,Digestive
N14_FIOTHNAS,100,0.045 [0.031-0.06],4.104e-05,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
I9_VTE,4388,0.044 [0.032-0.06],2.683e-08,***,Venous thromboembolism,Circulatory
M13_OTHERJOINT,3314,0.044 [0.038-0.05],3.863e-45,***,Other joint disorders,Musculoskeletal
H7_KERATITISOTH,43,0.044 [0.032-0.05],7.035e-09,***,Other keratitis,Eye and adnexa
M13_PYOGARTH,525,0.043 [0.041-0.05],1.828e-207,***,Pyogenic arthritis,Musculoskeletal
D3_ANAEMIA_IRONDEF_NAS,859,0.043 [0.038-0.05],8.671e-60,***,Other and unspecified iron deficiency,Blood and immune
H8_NONSUPPNAS,1145,0.043 [0.039-0.05],1.429e-72,***,Nonsuppurative otitis media,Ear and mastoid
M13_DORSOPATHYOTH,5393,0.043 [0.038-0.05],5.628e-54,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
O15_HYPTENSPREG,969,0.043 [0.036-0.05],4.041e-26,***,Pregnancy hypertension,Pregnancy
I9_PAROXTAC,262,0.042 [0.033-0.05],1.650e-13,***,Paroxysmal tachycardia,Circulatory
H7_CATARACTSENILE,4936,0.040 [0.037-0.04],1.976e-93,***,Senile cataract,Eye and adnexa
G6_HYDROCEPH,204,0.040 [0.036-0.04],6.355e-78,***,Hydrocephalus,Nervous
I9_CONDUCTIO,268,0.039 [0.030-0.05],2.569e-11,***,Conduction disorders,Circulatory
G6_SLEEPAPNO,1870,0.038 [0.029-0.05],3.495e-10,***,Sleep apnoea,Nervous
F5_PANIC,375,0.038 [0.031-0.04],4.602e-22,***,Panic disorder,Mental and behavioural
F5_CANNABIS,7,0.038 [0.025-0.05],0.004,**,Mental and behavioural disorders due to cannabinoids,Mental and behavioural
L12_URTICA_NAS,213,0.037 [0.028-0.05],3.659e-12,***,Other and unspecified urticaria,Skin
I9_VARICVEOES,203,0.036 [0.029-0.04],2.605e-21,***,Oesophageal varices,Circulatory
J10_CHRONTONSADEN,5827,0.036 [0.033-0.04],2.441e-113,***,Chronic diseases of tonsils and adenoids,Respiratory
