Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0858,0.1145,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0672,0.0863,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE,0.0607,0.0548,Cholesteryl Esters in Very Large HDL
XS-VLDL-PL%,0.0468,0.0481,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0440,0.0459,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0305,0.0405,Glycine
Glu-lactate,0.0310,0.0396,Glucose-lactate
GlycA,0.0705,0.0391,Glycoprotein Acetyls
PUFA/MUFA,0.0312,0.0363,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,0.0300,0.0332,Glutamine
Creatinine,0.0260,0.0307,Creatinine
Phe,0.0315,0.0271,Phenylalanine
L-LDL-TG%,0.0175,0.0248,Triglycerides to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0362,0.0245,3-Hydroxybutyrate
Val,0.0282,0.0224,Valine
L-LDL-CE%,0.0230,0.0216,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0288,0.0215,Albumin
Acetone,0.0162,0.0215,Acetone
Glu,0.0155,0.0163,Glucose
Leu,0.0232,0.0154,Leucine
Ala,0.0160,0.0151,Alanine
LDL-size,0.0207,0.0137,Average Diameter for LDL Particles
Acetoacetate,0.0122,0.0117,Acetoacetate
XS-VLDL-FC%,0.0118,0.0117,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0112,0.0115,Degree of Unsaturation
His,0.0120,0.0113,Histidine
S-HDL-PL%,0.0135,0.0099,Phospholipids to Total-Lipids in Small HDL percentage
Lactate,0.0140,0.0099,Lactate
Acetate,0.0072,0.0095,Acetate
XL-VLDL-PL%,0.0048,0.0092,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-C,0.0085,0.0089,Cholesterol in Very Large HDL
Sc-ala,0.0070,0.0089,Spectrometer-corrected alanine
Tyr,0.0118,0.0081,Tyrosine
Omega-3%,0.0092,0.0076,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0062,0.0075,Citrate
IDL-PL%,0.0127,0.0074,Phospholipids to Total-Lipids in IDL percentage
S-LDL-CE%,0.0097,0.0071,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,0.0063,0.0062,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Pyruvate,0.0047,0.0061,Pyruvate
VLDL-size,0.0078,0.0056,Average Diameter for VLDL Particles
M-LDL-PL%,0.0062,0.0056,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0037,0.0045,Phospholipids to Total-Lipids in Large HDL percentage
ApoB/ApoA1,0.0032,0.0044,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-CE%,0.0042,0.0041,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.0050,0.0038,Cholesterol to Total-Lipids in IDL percentage
LA%,0.0032,0.0037,Linoleic Acid to Total-Fatty Acids percentage
IDL-FC%,0.0038,0.0036,Free Cholesterol to Total-Lipids in IDL percentage
SFA%,0.0040,0.0033,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0028,0.0033,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0027,0.0028,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-P,0.0033,0.0027,Concentration of Large LDL Particles
XXL-VLDL-CE%,0.0023,0.0021,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0028,0.0020,Isoleucine
M-LDL-TG%,0.0017,0.0017,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0003,0.0012,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
