Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Lactate,0.0914,0.0732,Lactate
Creatinine,0.0889,0.0571,Creatinine
Glu,0.0597,0.0569,Glucose
Albumin,0.0795,0.0533,Albumin
Gly,0.0462,0.0402,Glycine
GlycA,0.0617,0.0394,Glycoprotein Acetyls
Val,0.0252,0.0383,Valine
Sc-ala,0.0229,0.0372,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0372,0.0344,3-Hydroxybutyrate
Omega-3%,0.0228,0.0338,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ala,0.0212,0.0334,Alanine
PUFA/MUFA,0.0292,0.0327,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,0.0374,0.0320,Histidine
Pyruvate,0.0165,0.0290,Pyruvate
Phe,0.0295,0.0279,Phenylalanine
L-LDL-PL%,0.0107,0.0269,Phospholipids to Total-Lipids in Large LDL percentage
Acetate,0.0272,0.0226,Acetate
IDL-FC%,0.0137,0.0209,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0220,0.0204,Glucose-lactate
Tyr,0.0135,0.0174,Tyrosine
LDL-size,0.0147,0.0172,Average Diameter for LDL Particles
MUFA%,0.0175,0.0170,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0145,0.0164,Acetoacetate
Unsaturation,0.0105,0.0158,Degree of Unsaturation
Acetone,0.0125,0.0152,Acetone
Gln,0.0073,0.0137,Glutamine
Omega-3,0.0108,0.0129,Omega-3 Fatty Acids
LA%,0.0090,0.0094,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-TG%,0.0062,0.0091,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0095,0.0076,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0104,0.0072,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0065,0.0072,Citrate
SFA%,0.0048,0.0070,Saturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0075,0.0069,Isoleucine
L-LDL-FC%,0.0028,0.0062,Free Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.0043,0.0060,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC,0.0072,0.0060,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,0.0052,0.0059,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0045,0.0058,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0080,0.0058,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-PL%,0.0050,0.0051,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG,0.0047,0.0051,Triglycerides in Small LDL
M-LDL-PL%,0.0052,0.0051,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0033,0.0050,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.0035,0.0044,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0038,0.0043,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-C%,0.0025,0.0042,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-TG,0.0013,0.0042,Triglycerides in Large HDL
M-LDL-C%,0.0033,0.0041,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.0054,0.0040,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC,0.0023,0.0032,Free Cholesterol in Large HDL
S-LDL-C%,0.0033,0.0030,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0057,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0023,0.0029,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,0.0028,0.0028,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Leu,0.0042,0.0028,Leucine
HDL-C,0.0023,0.0026,HDL Cholesterol
XL-HDL-PL%,0.0022,0.0018,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0013,0.0017,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-CE%,0.0022,0.0017,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0010,0.0013,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-HDL-CE%,0.0010,0.0009,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,0.0007,0.0006,Triglycerides to Total-Lipids in Large VLDL percentage
