Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3465,0.6993,Creatinine
Gly,0.2407,0.1443,Glycine
GlycA,0.1103,0.0473,Glycoprotein Acetyls
Cholines,0.0572,0.0208,Total-Cholines
Omega-3%,0.0447,0.0160,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC,0.0248,0.0121,Free Cholesterol in Large HDL
Phosphoglyc,0.0285,0.0111,Phosphoglycerides
S-HDL-PL%,0.0182,0.0082,Phospholipids to Total-Lipids in Small HDL percentage
PC,0.0223,0.0071,Phosphatidylcholines
HDL-PL,0.0132,0.0052,Phospholipids in HDL
DHA%,0.0132,0.0041,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-FC,0.0108,0.0039,Free Cholesterol in HDL
IDL-FC%,0.0127,0.0036,Free Cholesterol to Total-Lipids in IDL percentage
Ala,0.0125,0.0028,Alanine
Leu,0.0063,0.0019,Leucine
L-HDL-PL,0.0043,0.0018,Phospholipids in Large HDL
XL-HDL-FC%,0.0030,0.0017,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0047,0.0012,Free Cholesterol to Total-Lipids in Small HDL percentage
SM,0.0040,0.0012,Sphingomyelins
L-HDL-CE,0.0027,0.0011,Cholesteryl Esters in Large HDL
Sc-ala,0.0045,0.0010,Spectrometer-corrected alanine
DHA,0.0030,0.0010,Docosahexaenoic Acid
XS-VLDL-CE,0.0040,0.0007,Cholesteryl Esters in Very Small VLDL
M-HDL-PL,0.0018,0.0006,Phospholipids in Medium HDL
Gln,0.0027,0.0006,Glutamine
MUFA%,0.0012,0.0005,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL%,0.0007,0.0002,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,0.0005,0.0001,Average Diameter for HDL Particles
3-Hydroxybutyrate,0.0005,0.0001,3-Hydroxybutyrate
Ile,0.0003,6.8847e-05,Isoleucine
XL-HDL-C%,0.0003,6.0342e-05,Cholesterol to Total-Lipids in Very Large HDL percentage
