Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3285,0.6523,Creatinine
Gly,0.2282,0.1359,Glycine
Cholines,0.0805,0.0543,Total-Cholines
GlycA,0.0852,0.0385,Glycoprotein Acetyls
XL-HDL-FC%,0.0363,0.0190,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Phosphoglyc,0.0213,0.0154,Phosphoglycerides
Omega-3%,0.0275,0.0102,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE,0.0253,0.0086,Cholesteryl Esters in Very Small VLDL
HDL-FC,0.0163,0.0077,Free Cholesterol in HDL
XL-HDL-PL%,0.0155,0.0070,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,0.0165,0.0062,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,0.0172,0.0060,Free Cholesterol in Large HDL
Total-PL,0.0085,0.0051,Total-Phospholipids in Lipoprotein Particles
3-Hydroxybutyrate,0.0162,0.0049,3-Hydroxybutyrate
PC,0.0037,0.0025,Phosphatidylcholines
Citrate,0.0033,0.0023,Citrate
Omega-6/Omega-3,0.0067,0.0022,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ile,0.0063,0.0022,Isoleucine
Acetone,0.0077,0.0020,Acetone
HDL-PL,0.0030,0.0018,Phospholipids in HDL
IDL-PL%,0.0038,0.0016,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C,0.0030,0.0015,Cholesterol in Large HDL
IDL-CE%,0.0040,0.0015,Cholesteryl Esters to Total-Lipids in IDL percentage
SM,0.0033,0.0012,Sphingomyelins
Phe,0.0040,0.0010,Phenylalanine
PUFA%,0.0023,0.0009,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0033,0.0009,Spectrometer-corrected alanine
DHA%,0.0025,0.0008,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-P,0.0022,0.0008,Concentration of Large HDL Particles
Acetoacetate,0.0020,0.0007,Acetoacetate
SFA%,0.0023,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0017,0.0006,Free Cholesterol to Total-Lipids in Small HDL percentage
Pyruvate,0.0018,0.0005,Pyruvate
Acetate,0.0010,0.0004,Acetate
Ala,0.0008,0.0003,Alanine
Leu,0.0008,0.0003,Leucine
Omega-3,0.0012,0.0003,Omega-3 Fatty Acids
L-HDL-FC%,0.0010,0.0003,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,0.0005,0.0003,Total-Lipids in Large HDL
Unsaturation,0.0007,0.0002,Degree of Unsaturation
M-LDL-C%,0.0007,0.0002,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,0.0007,0.0002,Glutamine
XS-VLDL-PL%,0.0007,0.0002,Phospholipids to Total-Lipids in Very Small VLDL percentage
His,0.0005,0.0001,Histidine
LDL-size,0.0003,0.0001,Average Diameter for LDL Particles
L-LDL-CE%,0.0003,9.5004e-05,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0005,8.7293e-05,Glucose
XXL-VLDL-PL%,0.0002,8.0023e-05,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL%,0.0002,5.4241e-05,Phospholipids to Total-Lipids in Medium VLDL percentage
