Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1638,0.1605,Glycoprotein Acetyls
IDL-CE%,0.0675,0.1147,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0987,0.1027,Creatinine
LA%,0.0760,0.0854,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0758,0.0845,Albumin
Leu,0.0592,0.0543,Leucine
Gln,0.0460,0.0417,Glutamine
Gly,0.0398,0.0356,Glycine
HDL-PL,0.0332,0.0322,Phospholipids in HDL
VLDL-size,0.0360,0.0321,Average Diameter for VLDL Particles
Total-BCAA,0.0257,0.0233,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC%,0.0240,0.0191,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0215,0.0181,Glucose
L-LDL-PL%,0.0215,0.0172,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0220,0.0159,Histidine
Val,0.0190,0.0148,Valine
Lactate,0.0178,0.0124,Lactate
S-HDL-PL%,0.0148,0.0123,Phospholipids to Total-Lipids in Small HDL percentage
Sc-ala,0.0123,0.0113,Spectrometer-corrected alanine
L-HDL-TG,0.0107,0.0109,Triglycerides in Large HDL
IDL-C%,0.0072,0.0086,Cholesterol to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0057,0.0076,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-C%,0.0080,0.0074,Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.0098,0.0073,Citrate
IDL-PL%,0.0098,0.0073,Phospholipids to Total-Lipids in IDL percentage
Omega-3,0.0077,0.0059,Omega-3 Fatty Acids
MUFA%,0.0070,0.0058,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0080,0.0056,Tyrosine
Ile,0.0068,0.0054,Isoleucine
Omega-3%,0.0063,0.0053,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0052,0.0049,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-TG%,0.0030,0.0040,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-FC%,0.0042,0.0036,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0035,0.0034,Cholesterol to Total-Lipids in Large LDL percentage
Acetone,0.0048,0.0031,Acetone
S-LDL-FC,0.0022,0.0026,Free Cholesterol in Small LDL
Acetate,0.0025,0.0019,Acetate
Glu-lactate,0.0020,0.0019,Glucose-lactate
S-LDL-C%,0.0018,0.0018,Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.0020,0.0017,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Medium LDL percentage
LA,0.0015,0.0012,Linoleic Acid
L-LDL-CE%,0.0012,0.0009,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Pyruvate,0.0007,0.0007,Pyruvate
Unsaturation,0.0007,0.0006,Degree of Unsaturation
DHA,0.0008,0.0004,Docosahexaenoic Acid
Omega-6%,0.0003,0.0004,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0003,0.0003,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0002,0.0001,Acetoacetate
XS-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
