Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1472,0.1862,Creatinine
IDL-CE%,0.0577,0.0751,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-CE,0.0469,0.0675,Cholesteryl Esters in IDL
IDL-C,0.0302,0.0504,Cholesterol in IDL
Total-BCAA,0.0647,0.0494,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Albumin,0.0564,0.0471,Albumin
IDL-P,0.0392,0.0461,Concentration of IDL Particles
GlycA,0.0599,0.0419,Glycoprotein Acetyls
Glu-lactate,0.0517,0.0342,Glucose-lactate
His,0.0317,0.0336,Histidine
S-LDL-FC,0.0353,0.0327,Free Cholesterol in Small LDL
Citrate,0.0272,0.0314,Citrate
Leu,0.0384,0.0296,Leucine
Ile,0.0228,0.0256,Isoleucine
XL-VLDL-PL%,0.0285,0.0197,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.0240,0.0187,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0228,0.0182,Glucose
Gln,0.0143,0.0172,Glutamine
L-HDL-PL%,0.0190,0.0154,Phospholipids to Total-Lipids in Large HDL percentage
Acetate,0.0157,0.0138,Acetate
Tyr,0.0132,0.0136,Tyrosine
Val,0.0190,0.0131,Valine
3-Hydroxybutyrate,0.0177,0.0115,3-Hydroxybutyrate
M-LDL-PL%,0.0120,0.0108,Phospholipids to Total-Lipids in Medium LDL percentage
Acetone,0.0073,0.0096,Acetone
Acetoacetate,0.0117,0.0091,Acetoacetate
Unsaturation,0.0130,0.0084,Degree of Unsaturation
Lactate,0.0082,0.0083,Lactate
LA%,0.0097,0.0079,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0088,0.0072,Pyruvate
Gly,0.0050,0.0060,Glycine
IDL-TG%,0.0032,0.0051,Triglycerides to Total-Lipids in IDL percentage
Phe,0.0078,0.0048,Phenylalanine
XS-VLDL-PL%,0.0062,0.0048,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0032,0.0046,Spectrometer-corrected alanine
XXL-VLDL-TG%,0.0028,0.0042,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0040,0.0035,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0013,0.0025,Average Diameter for LDL Particles
L-VLDL-FC%,0.0018,0.0021,Free Cholesterol to Total-Lipids in Large VLDL percentage
Ala,0.0025,0.0018,Alanine
XS-VLDL-TG,0.0017,0.0017,Triglycerides in Very Small VLDL
IDL-C%,0.0020,0.0017,Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE%,0.0013,0.0016,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0018,0.0010,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG%,0.0003,0.0004,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0003,9.9823e-05,Phospholipids to Total-Lipids in Large LDL percentage
