Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
M-LDL-PL%,0.0892,0.0705,Phospholipids to Total-Lipids in Medium LDL percentage
Creatinine,0.0743,0.0678,Creatinine
Pyruvate,0.0515,0.0562,Pyruvate
Gly,0.0625,0.0491,Glycine
Acetoacetate,0.0330,0.0439,Acetoacetate
Phosphoglyc,0.0592,0.0437,Phosphoglycerides
MUFA%,0.0343,0.0429,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0327,0.0360,Histidine
Phe,0.0337,0.0347,Phenylalanine
IDL-PL%,0.0242,0.0314,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0470,0.0303,Average Diameter for LDL Particles
Glu,0.0273,0.0295,Glucose
Lactate,0.0277,0.0292,Lactate
Ile,0.0092,0.0270,Isoleucine
IDL-FC%,0.0253,0.0233,Free Cholesterol to Total-Lipids in IDL percentage
GlycA,0.0258,0.0228,Glycoprotein Acetyls
XXL-VLDL-CE%,0.0147,0.0227,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0213,0.0220,Glutamine
L-LDL-PL%,0.0270,0.0210,Phospholipids to Total-Lipids in Large LDL percentage
Sc-ala,0.0170,0.0208,Spectrometer-corrected alanine
Acetate,0.0160,0.0198,Acetate
Acetone,0.0117,0.0197,Acetone
Glu-lactate,0.0222,0.0192,Glucose-lactate
Ala,0.0105,0.0152,Alanine
L-LDL-CE%,0.0110,0.0148,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0123,0.0136,3-Hydroxybutyrate
DHA%,0.0093,0.0113,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0087,0.0112,Free Cholesterol to Total-Lipids in Large VLDL percentage
PC,0.0158,0.0111,Phosphatidylcholines
Albumin,0.0075,0.0101,Albumin
LA%,0.0110,0.0089,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-C%,0.0155,0.0086,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0067,0.0074,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-C%,0.0077,0.0062,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0077,0.0058,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0035,0.0055,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0030,0.0050,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0030,0.0045,Citrate
M-LDL-FC%,0.0057,0.0045,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0037,0.0044,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0018,0.0044,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-TG%,0.0010,0.0043,Triglycerides to Total-Lipids in Large VLDL percentage
Val,0.0065,0.0042,Valine
XS-VLDL-FC%,0.0033,0.0042,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.0038,0.0042,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0022,0.0041,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA,0.0055,0.0041,Linoleic Acid
L-HDL-CE%,0.0027,0.0040,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Unsaturation,0.0023,0.0036,Degree of Unsaturation
M-LDL-CE%,0.0032,0.0033,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6%,0.0022,0.0029,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,0.0053,0.0025,Docosahexaenoic Acid
XXL-VLDL-TG%,0.0015,0.0025,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0013,0.0022,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0008,0.0020,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-CE%,0.0017,0.0020,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.0093,0.0019,Free Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0015,0.0017,Tyrosine
S-HDL-FC%,0.0022,0.0015,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0015,0.0015,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.0012,0.0014,Triglycerides in Very Large HDL
L-VLDL-PL%,0.0017,0.0014,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-P,0.0015,0.0014,Concentration of Very Large HDL Particles
Omega-3%,0.0012,0.0012,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,0.0052,0.0010,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0003,0.0007,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0002,0.0003,Omega-3 Fatty Acids
