Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2640,0.4840,Creatinine
M-HDL-PL,0.0647,0.0529,Phospholipids in Medium HDL
Gly,0.0618,0.0400,Glycine
S-LDL-CE%,0.0450,0.0394,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PC,0.0658,0.0368,Phosphatidylcholines
DHA%,0.0650,0.0349,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-CE,0.0278,0.0258,Cholesteryl Esters in HDL
M-LDL-PL%,0.0323,0.0241,Phospholipids to Total-Lipids in Medium LDL percentage
Acetone,0.0282,0.0182,Acetone
L-HDL-PL,0.0228,0.0167,Phospholipids in Large HDL
Phe,0.0277,0.0128,Phenylalanine
L-HDL-FC,0.0142,0.0127,Free Cholesterol in Large HDL
HDL-C,0.0172,0.0123,HDL Cholesterol
GlycA,0.0165,0.0121,Glycoprotein Acetyls
Sc-ala,0.0112,0.0121,Spectrometer-corrected alanine
HDL-P,0.0105,0.0114,Concentration of HDL Particles
M-LDL-C%,0.0103,0.0106,Cholesterol to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0140,0.0096,Acetoacetate
IDL-CE%,0.0112,0.0084,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-TG%,0.0080,0.0079,Triglycerides to Total-Lipids in Small VLDL percentage
Tyr,0.0128,0.0073,Tyrosine
XL-HDL-C%,0.0143,0.0070,Cholesterol to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0112,0.0065,Pyruvate
Citrate,0.0080,0.0063,Citrate
XL-HDL-FC%,0.0113,0.0055,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-C%,0.0085,0.0055,Cholesterol to Total-Lipids in Small LDL percentage
Ala,0.0080,0.0053,Alanine
Acetate,0.0085,0.0053,Acetate
XL-HDL-CE%,0.0088,0.0046,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-L,0.0052,0.0045,Total-Lipids in HDL
SFA%,0.0047,0.0038,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0047,0.0036,Glucose-lactate
Lactate,0.0052,0.0035,Lactate
S-VLDL-TG,0.0060,0.0035,Triglycerides in Small VLDL
Unsaturation,0.0028,0.0032,Degree of Unsaturation
3-Hydroxybutyrate,0.0060,0.0031,3-Hydroxybutyrate
L-HDL-L,0.0040,0.0029,Total-Lipids in Large HDL
Gln,0.0042,0.0027,Glutamine
S-HDL-PL,0.0027,0.0025,Phospholipids in Small HDL
L-VLDL-PL%,0.0023,0.0025,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-3%,0.0033,0.0024,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0040,0.0024,Free Cholesterol to Total-Lipids in IDL percentage
Ile,0.0035,0.0024,Isoleucine
ApoA1,0.0027,0.0023,Apolipoprotein A1
S-HDL-PL%,0.0035,0.0023,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0033,0.0023,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0030,0.0020,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA,0.0038,0.0017,Docosahexaenoic Acid
PUFA%,0.0033,0.0016,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0018,0.0012,Albumin
XXL-VLDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0022,0.0011,Valine
Glu,0.0013,0.0009,Glucose
XXL-VLDL-CE%,0.0008,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0010,0.0009,Histidine
S-HDL-TG,0.0013,0.0007,Triglycerides in Small HDL
IDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in IDL percentage
LA%,0.0008,0.0004,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0003,0.0003,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0002,0.0002,Leucine
XXL-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0002,5.5002e-05,Triglycerides in Large HDL
