Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.0930,0.3467,Cholesteryl Esters in IDL
LA,0.1362,0.1107,Linoleic Acid
XS-VLDL-CE%,0.0590,0.0983,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.1233,0.0926,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,0.1250,0.0641,Creatinine
GlycA,0.1032,0.0504,Glycoprotein Acetyls
M-VLDL-CE,0.0203,0.0449,Cholesteryl Esters in Medium VLDL
S-LDL-CE%,0.0568,0.0388,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE%,0.0353,0.0257,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0252,0.0193,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0448,0.0172,3-Hydroxybutyrate
XS-VLDL-C%,0.0113,0.0170,Cholesterol to Total-Lipids in Very Small VLDL percentage
Remnant-C,0.0107,0.0082,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-C%,0.0248,0.0082,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0202,0.0080,Leucine
IDL-TG%,0.0058,0.0064,Triglycerides to Total-Lipids in IDL percentage
His,0.0112,0.0049,Histidine
Albumin,0.0060,0.0044,Albumin
Acetoacetate,0.0155,0.0039,Acetoacetate
LDL-size,0.0027,0.0037,Average Diameter for LDL Particles
S-LDL-PL%,0.0050,0.0033,Phospholipids to Total-Lipids in Small LDL percentage
IDL-C,0.0070,0.0027,Cholesterol in IDL
Total-BCAA,0.0057,0.0023,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA,0.0048,0.0022,Polyunsaturated Fatty Acids
Gln,0.0050,0.0020,Glutamine
SM,0.0033,0.0019,Sphingomyelins
Glu-lactate,0.0060,0.0015,Glucose-lactate
Glu,0.0058,0.0014,Glucose
Val,0.0045,0.0013,Valine
XXL-VLDL-FC%,0.0023,0.0010,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0027,0.0009,Docosahexaenoic Acid
Acetate,0.0023,0.0009,Acetate
IDL-P,0.0007,0.0006,Concentration of IDL Particles
MUFA%,0.0020,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Medium HDL percentage
Acetone,0.0010,0.0005,Acetone
S-LDL-C%,0.0020,0.0005,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6,0.0012,0.0004,Omega-6 Fatty Acids
M-LDL-TG%,0.0012,0.0003,Triglycerides to Total-Lipids in Medium LDL percentage
Sc-ala,0.0008,0.0003,Spectrometer-corrected alanine
XXL-VLDL-PL%,0.0012,0.0002,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0003,0.0002,Isoleucine
IDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0008,0.0002,Glycine
XXL-VLDL-CE%,0.0012,0.0002,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0008,0.0002,Citrate
Phe,0.0003,0.0001,Phenylalanine
DHA%,0.0002,4.7566e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
