Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0787,0.0830,Citrate
XXL-VLDL-FC%,0.0587,0.0537,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0708,0.0428,Acetone
Albumin,0.0460,0.0410,Albumin
Phe,0.0300,0.0349,Phenylalanine
Pyruvate,0.0262,0.0345,Pyruvate
Sc-ala,0.0375,0.0335,Spectrometer-corrected alanine
S-VLDL-TG%,0.0398,0.0321,Triglycerides to Total-Lipids in Small VLDL percentage
Gly,0.0208,0.0288,Glycine
3-Hydroxybutyrate,0.0248,0.0274,3-Hydroxybutyrate
Ile,0.0352,0.0260,Isoleucine
Acetate,0.0220,0.0260,Acetate
Gln,0.0173,0.0258,Glutamine
IDL-CE%,0.0173,0.0209,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-CE%,0.0097,0.0203,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0157,0.0195,Acetoacetate
XXL-VLDL-PL%,0.0188,0.0188,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0190,0.0183,Phospholipids to Total-Lipids in Very Large VLDL percentage
Lactate,0.0127,0.0167,Lactate
Glu-lactate,0.0202,0.0162,Glucose-lactate
LA%,0.0180,0.0160,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.0127,0.0156,Glycoprotein Acetyls
L-HDL-PL%,0.0173,0.0154,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0192,0.0150,Glucose
IDL-FC%,0.0180,0.0137,Free Cholesterol to Total-Lipids in IDL percentage
His,0.0090,0.0132,Histidine
VLDL-CE,0.0172,0.0132,Cholesteryl Esters in VLDL
IDL-PL%,0.0085,0.0131,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,0.0053,0.0126,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.0182,0.0123,Phospholipids to Total-Lipids in Medium VLDL percentage
Ala,0.0153,0.0118,Alanine
MUFA%,0.0078,0.0117,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0157,0.0114,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,0.0088,0.0112,Free Cholesterol in Very Large HDL
M-LDL-C%,0.0078,0.0112,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0127,0.0108,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,0.0103,0.0107,Phospholipids to Total-Lipids in Very Small VLDL percentage
LDL-size,0.0095,0.0093,Average Diameter for LDL Particles
Leu,0.0078,0.0078,Leucine
L-LDL-PL%,0.0077,0.0074,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0065,0.0071,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0067,0.0068,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.0057,0.0064,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-TG,0.0045,0.0063,Triglycerides in Chylomicrons and Extremely Large VLDL
LA,0.0045,0.0054,Linoleic Acid
XL-HDL-C,0.0015,0.0053,Cholesterol in Very Large HDL
XL-HDL-TG%,0.0038,0.0053,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-C%,0.0077,0.0051,Cholesterol to Total-Lipids in Medium HDL percentage
Tyr,0.0010,0.0049,Tyrosine
L-HDL-C%,0.0070,0.0046,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,0.0010,0.0044,Phospholipids in Very Large HDL
S-LDL-CE%,0.0082,0.0043,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-PL,0.0042,0.0042,Phospholipids in Very Small VLDL
L-VLDL-TG,0.0057,0.0041,Triglycerides in Large VLDL
XL-VLDL-TG%,0.0050,0.0041,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,0.0025,0.0040,Creatinine
Unsaturation,0.0063,0.0039,Degree of Unsaturation
L-LDL-C%,0.0017,0.0034,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-TG,0.0023,0.0033,Triglycerides in Small HDL
M-HDL-PL%,0.0023,0.0031,Phospholipids to Total-Lipids in Medium HDL percentage
