Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1467,0.1526,Creatinine
Gly,0.1215,0.1266,Glycine
L-HDL-P,0.0617,0.0987,Concentration of Large HDL Particles
3-Hydroxybutyrate,0.0458,0.0407,3-Hydroxybutyrate
Albumin,0.0602,0.0404,Albumin
Acetone,0.0275,0.0299,Acetone
XL-VLDL-FC%,0.0247,0.0273,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Tyr,0.0267,0.0250,Tyrosine
LA%,0.0270,0.0240,Linoleic Acid to Total-Fatty Acids percentage
Acetate,0.0287,0.0225,Acetate
LDL-size,0.0243,0.0221,Average Diameter for LDL Particles
Lactate,0.0293,0.0209,Lactate
GlycA,0.0170,0.0197,Glycoprotein Acetyls
Unsaturation,0.0195,0.0190,Degree of Unsaturation
Acetoacetate,0.0103,0.0189,Acetoacetate
Ile,0.0192,0.0180,Isoleucine
L-LDL-CE%,0.0155,0.0156,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,0.0183,0.0151,Histidine
Omega-3%,0.0150,0.0149,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0128,0.0149,Phospholipids to Total-Lipids in Large LDL percentage
Pyruvate,0.0197,0.0142,Pyruvate
Ala,0.0167,0.0141,Alanine
S-LDL-PL%,0.0108,0.0137,Phospholipids to Total-Lipids in Small LDL percentage
Citrate,0.0162,0.0135,Citrate
DHA,0.0140,0.0135,Docosahexaenoic Acid
XL-HDL-FC%,0.0142,0.0134,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0113,0.0126,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu-lactate,0.0103,0.0094,Glucose-lactate
S-LDL-FC%,0.0072,0.0089,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-TG,0.0087,0.0089,Triglycerides in Large HDL
DHA%,0.0093,0.0089,Docosahexaenoic Acid to Total-Fatty Acids percentage
Gln,0.0092,0.0076,Glutamine
XXL-VLDL-PL%,0.0088,0.0075,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0085,0.0073,Valine
Leu,0.0047,0.0065,Leucine
IDL-FC%,0.0073,0.0064,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL%,0.0068,0.0063,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-C%,0.0048,0.0058,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-C%,0.0043,0.0055,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0067,0.0053,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0050,0.0052,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-CE%,0.0063,0.0044,Cholesteryl Esters to Total-Lipids in IDL percentage
Phe,0.0028,0.0042,Phenylalanine
M-LDL-CE%,0.0048,0.0040,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Sc-ala,0.0043,0.0038,Spectrometer-corrected alanine
S-HDL-CE%,0.0027,0.0031,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0040,0.0029,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0035,0.0026,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,0.0025,0.0023,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0030,0.0023,Glucose
XXL-VLDL-C%,0.0012,0.0022,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0028,0.0020,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0027,0.0016,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0010,0.0013,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,0.0012,0.0009,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-PL%,0.0008,0.0008,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
