Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1095,0.0831,Glycoprotein Acetyls
Albumin,0.0625,0.0539,Albumin
Sc-ala,0.0312,0.0443,Spectrometer-corrected alanine
Phe,0.0308,0.0439,Phenylalanine
Glu,0.0640,0.0438,Glucose
Acetoacetate,0.0275,0.0432,Acetoacetate
Citrate,0.0442,0.0391,Citrate
Gln,0.0413,0.0359,Glutamine
Tyr,0.0380,0.0343,Tyrosine
Acetate,0.0183,0.0338,Acetate
LDL-size,0.0227,0.0338,Average Diameter for LDL Particles
SFA%,0.0332,0.0301,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0317,0.0298,Histidine
Glu-lactate,0.0370,0.0279,Glucose-lactate
Ala,0.0247,0.0274,Alanine
Leu,0.0123,0.0239,Leucine
Creatinine,0.0250,0.0228,Creatinine
Acetone,0.0252,0.0225,Acetone
Pyruvate,0.0143,0.0222,Pyruvate
3-Hydroxybutyrate,0.0210,0.0206,3-Hydroxybutyrate
Gly,0.0285,0.0189,Glycine
XS-VLDL-PL%,0.0175,0.0184,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0157,0.0181,Free Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0228,0.0181,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0185,0.0161,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Lactate,0.0125,0.0128,Lactate
M-HDL-PL%,0.0085,0.0110,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-C%,0.0093,0.0109,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA%,0.0083,0.0101,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0077,0.0100,Valine
S-LDL-PL%,0.0100,0.0094,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0108,0.0088,Phospholipids to Total-Lipids in IDL percentage
S-HDL-CE%,0.0095,0.0084,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-P,0.0070,0.0076,Concentration of Small HDL Particles
XXL-VLDL-PL%,0.0057,0.0065,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0078,0.0064,Degree of Unsaturation
Ile,0.0032,0.0058,Isoleucine
S-HDL-FC%,0.0078,0.0057,Free Cholesterol to Total-Lipids in Small HDL percentage
LA%,0.0025,0.0055,Linoleic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0038,0.0054,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-FC,0.0065,0.0052,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,0.0043,0.0052,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0055,0.0051,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-P,0.0077,0.0051,Concentration of Very Large HDL Particles
DHA,0.0047,0.0045,Docosahexaenoic Acid
M-LDL-FC%,0.0025,0.0041,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC,0.0062,0.0039,Free Cholesterol in Large HDL
L-HDL-PL%,0.0023,0.0034,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,0.0018,0.0031,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0025,0.0031,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.0018,0.0029,Free Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.0055,0.0029,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0015,0.0025,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0018,0.0023,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0010,0.0023,Free Cholesterol to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,0.0015,0.0019,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-C%,0.0013,0.0019,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.0015,0.0016,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC,0.0010,0.0016,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-PL%,0.0013,0.0015,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.0017,0.0015,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-PL,0.0022,0.0014,Total-Phospholipids in Lipoprotein Particles
Total-BCAA,0.0007,0.0012,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-P,0.0008,0.0011,Concentration of IDL Particles
M-HDL-TG,0.0005,0.0009,Triglycerides in Medium HDL
