Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-PL%,0.0745,0.1486,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.1720,0.1273,Glycoprotein Acetyls
Albumin,0.1525,0.1250,Albumin
Creatinine,0.0965,0.0921,Creatinine
IDL-TG%,0.0303,0.0701,Triglycerides to Total-Lipids in IDL percentage
IDL-CE,0.0517,0.0628,Cholesteryl Esters in IDL
IDL-C%,0.0175,0.0406,Cholesterol to Total-Lipids in IDL percentage
LA%,0.0310,0.0306,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0395,0.0286,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0393,0.0272,Leucine
Glu,0.0338,0.0238,Glucose
IDL-CE%,0.0135,0.0221,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-TG%,0.0175,0.0218,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.0137,0.0201,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0230,0.0165,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0235,0.0158,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0217,0.0145,Valine
Acetate,0.0155,0.0092,Acetate
Tyr,0.0120,0.0091,Tyrosine
XXL-VLDL-TG,0.0075,0.0085,Triglycerides in Chylomicrons and Extremely Large VLDL
L-LDL-TG%,0.0080,0.0084,Triglycerides to Total-Lipids in Large LDL percentage
Omega-3,0.0112,0.0083,Omega-3 Fatty Acids
IDL-C,0.0062,0.0080,Cholesterol in IDL
L-LDL-CE%,0.0080,0.0077,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0102,0.0070,Citrate
IDL-PL%,0.0060,0.0060,Phospholipids to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0097,0.0054,3-Hydroxybutyrate
VLDL-size,0.0083,0.0053,Average Diameter for VLDL Particles
L-VLDL-TG,0.0053,0.0048,Triglycerides in Large VLDL
Acetoacetate,0.0053,0.0029,Acetoacetate
Glu-lactate,0.0037,0.0025,Glucose-lactate
XL-VLDL-PL%,0.0027,0.0022,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-CE%,0.0023,0.0020,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.0032,0.0018,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.0027,0.0018,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-FC%,0.0023,0.0017,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0027,0.0014,Pyruvate
Unsaturation,0.0027,0.0013,Degree of Unsaturation
Phe,0.0017,0.0010,Phenylalanine
XL-HDL-CE%,0.0018,0.0009,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0017,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0013,0.0007,Spectrometer-corrected alanine
DHA,0.0017,0.0007,Docosahexaenoic Acid
Lactate,0.0015,0.0007,Lactate
Gln,0.0010,0.0007,Glutamine
LDL-size,0.0008,0.0006,Average Diameter for LDL Particles
His,0.0008,0.0005,Histidine
PUFA%,0.0002,0.0003,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0003,0.0002,Glycine
M-LDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0002,9.9224e-05,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
