Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1163,0.1119,Glycoprotein Acetyls
IDL-CE%,0.0957,0.0806,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0717,0.0779,Creatinine
Citrate,0.0210,0.0657,Citrate
L-VLDL-PL%,0.0405,0.0461,Phospholipids to Total-Lipids in Large VLDL percentage
3-Hydroxybutyrate,0.0410,0.0424,3-Hydroxybutyrate
Albumin,0.0483,0.0407,Albumin
Glu-lactate,0.0278,0.0354,Glucose-lactate
Phe,0.0502,0.0336,Phenylalanine
Acetoacetate,0.0318,0.0304,Acetoacetate
Acetate,0.0148,0.0278,Acetate
Unsaturation,0.0368,0.0237,Degree of Unsaturation
Ile,0.0280,0.0214,Isoleucine
M-LDL-PL%,0.0105,0.0205,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0118,0.0182,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0180,0.0181,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,0.0118,0.0180,Phospholipids to Total-Lipids in Small HDL percentage
LA,0.0118,0.0175,Linoleic Acid
Gln,0.0173,0.0164,Glutamine
XXL-VLDL-CE%,0.0110,0.0143,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0298,0.0140,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0137,0.0139,Pyruvate
Sc-ala,0.0100,0.0131,Spectrometer-corrected alanine
Tyr,0.0202,0.0129,Tyrosine
LDL-size,0.0155,0.0123,Average Diameter for LDL Particles
ApoB/ApoA1,0.0098,0.0121,Apolipoprotein B to Apolipoprotein A1 ratio
Lactate,0.0130,0.0116,Lactate
L-LDL-CE%,0.0167,0.0112,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0130,0.0103,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-C%,0.0125,0.0096,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3,0.0082,0.0095,Omega-3 Fatty Acids
M-LDL-C%,0.0095,0.0082,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0097,0.0081,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6,0.0045,0.0066,Omega-6 Fatty Acids
His,0.0095,0.0061,Histidine
PUFA,0.0067,0.0058,Polyunsaturated Fatty Acids
XXL-VLDL-FC%,0.0032,0.0055,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0067,0.0050,Leucine
XXL-VLDL-TG%,0.0045,0.0050,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0035,0.0048,Glucose
XL-HDL-CE%,0.0042,0.0048,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
SFA%,0.0053,0.0040,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,0.0067,0.0039,Cholesteryl Esters in Small HDL
L-LDL-PL%,0.0023,0.0039,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0048,0.0038,Acetone
Val,0.0017,0.0036,Valine
S-HDL-C%,0.0047,0.0036,Cholesterol to Total-Lipids in Small HDL percentage
Gly,0.0050,0.0036,Glycine
DHA%,0.0015,0.0031,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ala,0.0052,0.0028,Alanine
XL-HDL-CE,0.0040,0.0026,Cholesteryl Esters in Very Large HDL
PUFA%,0.0043,0.0025,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE,0.0023,0.0024,Cholesteryl Esters in Large HDL
IDL-C%,0.0020,0.0022,Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC,0.0025,0.0020,Free Cholesterol in Small HDL
VLDL-P,0.0028,0.0020,Concentration of VLDL Particles
Omega-6%,0.0013,0.0009,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0010,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.0013,0.0006,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-TG%,0.0005,0.0004,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.0002,0.0002,Free Cholesterol to Total-Lipids in Small HDL percentage
