Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
MUFA%,0.0535,0.0707,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0653,0.0679,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.0758,0.0668,Glycoprotein Acetyls
Gln,0.0618,0.0607,Glutamine
Gly,0.0473,0.0574,Glycine
His,0.0708,0.0571,Histidine
L-LDL-CE%,0.0455,0.0545,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Pyruvate,0.0480,0.0513,Pyruvate
Citrate,0.0457,0.0376,Citrate
Omega-3%,0.0403,0.0352,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0320,0.0331,Phospholipids to Total-Lipids in Medium HDL percentage
Unsaturation,0.0242,0.0274,Degree of Unsaturation
Creatinine,0.0342,0.0263,Creatinine
Albumin,0.0262,0.0237,Albumin
XL-VLDL-PL%,0.0297,0.0232,Phospholipids to Total-Lipids in Very Large VLDL percentage
Lactate,0.0197,0.0221,Lactate
Ile,0.0160,0.0204,Isoleucine
Acetate,0.0227,0.0193,Acetate
LDL-size,0.0153,0.0187,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0142,0.0144,3-Hydroxybutyrate
Leu,0.0170,0.0144,Leucine
Tyr,0.0173,0.0133,Tyrosine
DHA,0.0135,0.0132,Docosahexaenoic Acid
Total-BCAA,0.0130,0.0126,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-PL%,0.0127,0.0125,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-FC%,0.0182,0.0122,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL%,0.0055,0.0108,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0080,0.0100,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.0077,0.0096,Phenylalanine
PUFA/MUFA,0.0057,0.0094,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Glu,0.0088,0.0082,Glucose
Acetone,0.0090,0.0080,Acetone
Val,0.0090,0.0079,Valine
Acetoacetate,0.0067,0.0076,Acetoacetate
Sc-ala,0.0083,0.0068,Spectrometer-corrected alanine
Glu-lactate,0.0050,0.0060,Glucose-lactate
S-HDL-C%,0.0035,0.0055,Cholesterol to Total-Lipids in Small HDL percentage
DHA%,0.0067,0.0053,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ala,0.0037,0.0046,Alanine
XXL-VLDL-FC%,0.0032,0.0045,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,0.0048,0.0042,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0040,0.0040,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.0043,0.0039,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-CE%,0.0028,0.0036,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0025,0.0033,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,0.0030,0.0028,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0023,0.0027,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,0.0010,0.0018,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0010,0.0015,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0017,0.0009,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-C%,0.0010,0.0007,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.0010,0.0006,Cholesterol to Total-Lipids in Small LDL percentage
