Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0890,0.0919,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-P,0.0675,0.0632,Concentration of Very Large HDL Particles
PUFA/MUFA,0.0678,0.0620,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetone,0.0630,0.0569,Acetone
Citrate,0.0312,0.0445,Citrate
L-HDL-C%,0.0280,0.0416,Cholesterol to Total-Lipids in Large HDL percentage
Acetate,0.0342,0.0398,Acetate
Lactate,0.0392,0.0363,Lactate
Tyr,0.0362,0.0320,Tyrosine
L-HDL-PL%,0.0220,0.0319,Phospholipids to Total-Lipids in Large HDL percentage
IDL-C%,0.0363,0.0317,Cholesterol to Total-Lipids in IDL percentage
GlycA,0.0477,0.0268,Glycoprotein Acetyls
MUFA%,0.0305,0.0262,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0258,0.0254,3-Hydroxybutyrate
Gln,0.0118,0.0229,Glutamine
Unsaturation,0.0292,0.0220,Degree of Unsaturation
Val,0.0200,0.0220,Valine
IDL-CE%,0.0277,0.0215,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0207,0.0212,Albumin
Creatinine,0.0252,0.0210,Creatinine
SFA%,0.0187,0.0204,Saturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0145,0.0187,Glycine
LDL-size,0.0142,0.0157,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.0112,0.0146,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0145,0.0144,Phenylalanine
Leu,0.0158,0.0135,Leucine
His,0.0107,0.0123,Histidine
Sc-ala,0.0123,0.0112,Spectrometer-corrected alanine
Pyruvate,0.0043,0.0102,Pyruvate
L-HDL-CE%,0.0128,0.0099,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.0095,0.0086,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0077,0.0082,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0068,0.0079,Alanine
Total-BCAA,0.0080,0.0076,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-PL,0.0042,0.0073,Phospholipids in Small HDL
Glu,0.0090,0.0068,Glucose
Ile,0.0047,0.0064,Isoleucine
L-VLDL-PL%,0.0057,0.0058,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0027,0.0056,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.0067,0.0055,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0055,0.0052,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,0.0052,0.0049,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-3%,0.0053,0.0049,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0048,0.0038,Acetoacetate
Glu-lactate,0.0047,0.0037,Glucose-lactate
L-VLDL-TG%,0.0033,0.0035,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.0042,0.0034,Cholesterol to Total-Lipids in Small LDL percentage
IDL-PL%,0.0030,0.0030,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0027,0.0027,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,0.0027,0.0026,Triglycerides to Total-Lipids in Very Large VLDL percentage
Omega-6%,0.0033,0.0025,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0020,0.0022,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0030,0.0022,Total-Lipids in Small HDL
L-LDL-PL%,0.0015,0.0020,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0015,0.0015,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0002,0.0002,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Small HDL percentage
