Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Val,0.0927,0.0778,Valine
Albumin,0.1065,0.0772,Albumin
Unsaturation,0.0522,0.0704,Degree of Unsaturation
Creatinine,0.0682,0.0670,Creatinine
GlycA,0.0593,0.0641,Glycoprotein Acetyls
Glu-lactate,0.0412,0.0418,Glucose-lactate
Gln,0.0278,0.0404,Glutamine
Acetate,0.0215,0.0398,Acetate
LDL-size,0.0348,0.0362,Average Diameter for LDL Particles
S-HDL-PL%,0.0372,0.0331,Phospholipids to Total-Lipids in Small HDL percentage
Gly,0.0380,0.0325,Glycine
Glu,0.0335,0.0323,Glucose
3-Hydroxybutyrate,0.0348,0.0307,3-Hydroxybutyrate
IDL-PL%,0.0418,0.0276,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0148,0.0233,Acetoacetate
Citrate,0.0185,0.0231,Citrate
Sc-ala,0.0127,0.0192,Spectrometer-corrected alanine
Ile,0.0168,0.0177,Isoleucine
L-LDL-CE%,0.0200,0.0164,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,0.0137,0.0153,Histidine
Ala,0.0095,0.0142,Alanine
Phe,0.0122,0.0127,Phenylalanine
Pyruvate,0.0107,0.0121,Pyruvate
Leu,0.0112,0.0119,Leucine
Total-BCAA,0.0165,0.0118,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0123,0.0118,Lactate
XL-HDL-FC,0.0130,0.0110,Free Cholesterol in Very Large HDL
M-LDL-C%,0.0117,0.0099,Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.0118,0.0087,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0048,0.0081,Phospholipids to Total-Lipids in Large HDL percentage
Tyr,0.0070,0.0077,Tyrosine
IDL-FC%,0.0055,0.0074,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0077,0.0074,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0072,0.0073,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,0.0085,0.0058,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-CE%,0.0077,0.0057,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA/MUFA,0.0045,0.0051,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-PL%,0.0055,0.0046,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-PL,0.0047,0.0041,Total-Phospholipids in Lipoprotein Particles
Omega-3,0.0055,0.0039,Omega-3 Fatty Acids
XL-HDL-PL,0.0033,0.0037,Phospholipids in Very Large HDL
SFA%,0.0017,0.0036,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0027,0.0034,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0052,0.0033,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG,0.0027,0.0033,Triglycerides in Large HDL
Acetone,0.0015,0.0032,Acetone
S-LDL-C%,0.0030,0.0028,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-PL%,0.0013,0.0028,Phospholipids to Total-Lipids in Very Large HDL percentage
MUFA%,0.0030,0.0026,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,0.0028,0.0023,Cholesterol to Total-Lipids in Very Large HDL percentage
DHA,0.0018,0.0022,Docosahexaenoic Acid
Omega-3%,0.0013,0.0022,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0018,0.0019,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,0.0018,0.0019,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0005,0.0016,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0013,0.0012,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA,0.0007,0.0011,Polyunsaturated Fatty Acids
