Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-HDL-PL%,0.0975,0.0820,Phospholipids to Total-Lipids in Small HDL percentage
Albumin,0.0707,0.0647,Albumin
L-HDL-PL%,0.0480,0.0556,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,0.0567,0.0470,Glycoprotein Acetyls
Val,0.0307,0.0467,Valine
IDL-PL%,0.0647,0.0455,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0208,0.0445,Phenylalanine
Creatinine,0.0833,0.0444,Creatinine
S-LDL-C%,0.0355,0.0437,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0397,0.0383,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0342,0.0373,Glycine
IDL-CE%,0.0390,0.0326,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-CE%,0.0235,0.0276,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu,0.0213,0.0273,Glucose
Acetone,0.0213,0.0270,Acetone
His,0.0283,0.0218,Histidine
Acetate,0.0282,0.0207,Acetate
L-LDL-CE%,0.0163,0.0201,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0192,0.0173,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,0.0078,0.0171,Alanine
Citrate,0.0062,0.0170,Citrate
LA%,0.0183,0.0170,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0082,0.0142,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0185,0.0142,Lactate
Glu-lactate,0.0120,0.0123,Glucose-lactate
Ile,0.0065,0.0114,Isoleucine
LDL-size,0.0073,0.0111,Average Diameter for LDL Particles
L-LDL-PL%,0.0055,0.0110,Phospholipids to Total-Lipids in Large LDL percentage
Acetoacetate,0.0052,0.0086,Acetoacetate
3-Hydroxybutyrate,0.0053,0.0085,3-Hydroxybutyrate
S-HDL-FC%,0.0092,0.0081,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0058,0.0074,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0045,0.0069,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0048,0.0069,Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,0.0032,0.0068,Pyruvate
S-VLDL-CE,0.0097,0.0062,Cholesteryl Esters in Small VLDL
XS-VLDL-L,0.0085,0.0059,Total-Lipids in Very Small VLDL
S-HDL-CE%,0.0085,0.0053,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-TG%,0.0047,0.0053,Triglycerides to Total-Lipids in Large HDL percentage
Omega-6%,0.0048,0.0053,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0045,0.0048,Degree of Unsaturation
XL-VLDL-FC%,0.0040,0.0044,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Gln,0.0037,0.0037,Glutamine
XXL-VLDL-C%,0.0037,0.0033,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0022,0.0033,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C%,0.0060,0.0029,Cholesterol to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0018,0.0028,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.0023,0.0025,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0048,0.0024,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0018,0.0024,Spectrometer-corrected alanine
XXL-VLDL-TG%,0.0052,0.0022,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0017,0.0018,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-FC%,0.0025,0.0016,Free Cholesterol to Total-Lipids in Large VLDL percentage
Tyr,0.0032,0.0015,Tyrosine
L-HDL-CE%,0.0012,0.0015,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0010,0.0013,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3%,0.0007,0.0013,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0015,0.0012,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0013,0.0011,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-TG,0.0008,0.0011,Triglycerides in HDL
S-HDL-C%,0.0012,0.0009,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0005,0.0007,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-FC,0.0007,0.0006,Free Cholesterol in Small HDL
Leu,0.0005,0.0003,Leucine
