Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1268,0.1267,Albumin
GlycA,0.0933,0.0941,Glycoprotein Acetyls
IDL-TG%,0.0453,0.0720,Triglycerides to Total-Lipids in IDL percentage
Gly,0.0643,0.0650,Glycine
Val,0.0730,0.0621,Valine
M-LDL-TG%,0.0432,0.0614,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0562,0.0504,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,0.0480,0.0470,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-TG%,0.0370,0.0431,Triglycerides to Total-Lipids in Large LDL percentage
SFA%,0.0408,0.0349,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0267,0.0332,Glutamine
Leu,0.0400,0.0277,Leucine
Acetone,0.0277,0.0264,Acetone
S-LDL-C%,0.0268,0.0238,Cholesterol to Total-Lipids in Small LDL percentage
Lactate,0.0142,0.0226,Lactate
Acetate,0.0207,0.0177,Acetate
Sc-ala,0.0205,0.0170,Spectrometer-corrected alanine
Creatinine,0.0148,0.0149,Creatinine
L-LDL-PL%,0.0137,0.0128,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0195,0.0111,Average Diameter for LDL Particles
His,0.0112,0.0111,Histidine
Tyr,0.0110,0.0106,Tyrosine
LA%,0.0127,0.0083,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0063,0.0075,Pyruvate
S-VLDL-CE%,0.0075,0.0072,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-TG,0.0053,0.0066,Triglycerides in Very Large HDL
Glu-lactate,0.0048,0.0061,Glucose-lactate
Ile,0.0065,0.0061,Isoleucine
Phe,0.0068,0.0059,Phenylalanine
XL-VLDL-CE%,0.0065,0.0057,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL%,0.0060,0.0052,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0052,0.0045,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0047,0.0044,3-Hydroxybutyrate
XL-VLDL-PL%,0.0043,0.0041,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.0042,0.0035,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0043,0.0031,Cholesterol to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0032,0.0030,Acetoacetate
XL-HDL-FC%,0.0028,0.0030,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.0030,0.0028,Free Cholesterol to Total-Lipids in IDL percentage
Citrate,0.0033,0.0026,Citrate
Unsaturation,0.0032,0.0024,Degree of Unsaturation
L-LDL-CE%,0.0012,0.0024,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE%,0.0035,0.0022,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0018,0.0022,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-C%,0.0022,0.0020,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0023,0.0020,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0018,0.0018,Omega-3 Fatty Acids
Ala,0.0022,0.0017,Alanine
IDL-PL%,0.0015,0.0017,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.0017,0.0013,Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.0012,0.0013,Glucose
M-LDL-PL%,0.0008,0.0012,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0013,0.0009,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0015,0.0009,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0005,0.0005,Omega-3 Fatty Acids to Total-Fatty Acids percentage
