Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1510,0.1545,Creatinine
M-HDL-PL%,0.0822,0.1163,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,0.0627,0.0640,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0442,0.0603,Glutamine
DHA,0.0635,0.0552,Docosahexaenoic Acid
DHA%,0.0468,0.0465,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.0523,0.0311,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-C%,0.0273,0.0293,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.0357,0.0273,Albumin
Pyruvate,0.0092,0.0272,Pyruvate
Ile,0.0327,0.0257,Isoleucine
XXL-VLDL-PL%,0.0275,0.0208,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0218,0.0200,Lactate
GlycA,0.0152,0.0189,Glycoprotein Acetyls
Total-CE,0.0140,0.0184,Total-Esterified Cholesterol
Citrate,0.0242,0.0177,Citrate
Acetate,0.0235,0.0173,Acetate
Acetone,0.0198,0.0161,Acetone
XS-VLDL-C%,0.0122,0.0148,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.0083,0.0126,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0097,0.0120,Cholesteryl Esters to Total-Lipids in IDL percentage
SFA%,0.0143,0.0116,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0115,0.0109,Glucose
XS-VLDL-FC%,0.0107,0.0107,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Gly,0.0072,0.0101,Glycine
Acetoacetate,0.0093,0.0093,Acetoacetate
His,0.0113,0.0084,Histidine
S-HDL-CE,0.0090,0.0080,Cholesteryl Esters in Small HDL
Sc-ala,0.0103,0.0075,Spectrometer-corrected alanine
XS-VLDL-CE%,0.0057,0.0075,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0108,0.0068,Glucose-lactate
IDL-FC%,0.0077,0.0064,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0052,0.0063,3-Hydroxybutyrate
Ala,0.0057,0.0061,Alanine
XXL-VLDL-TG%,0.0057,0.0059,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0083,0.0059,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0053,0.0057,Phenylalanine
Omega-3%,0.0050,0.0054,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0057,0.0047,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0032,0.0047,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,0.0057,0.0043,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Unsaturation,0.0045,0.0036,Degree of Unsaturation
S-LDL-PL%,0.0040,0.0034,Phospholipids to Total-Lipids in Small LDL percentage
LDL-size,0.0035,0.0034,Average Diameter for LDL Particles
M-LDL-PL%,0.0030,0.0032,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0035,0.0032,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0030,0.0031,Tyrosine
Total-BCAA,0.0037,0.0029,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-HDL-TG,0.0050,0.0029,Triglycerides in Large HDL
L-LDL-CE%,0.0037,0.0027,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0025,0.0025,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0053,0.0024,Valine
M-LDL-C%,0.0035,0.0024,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0032,0.0024,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.0017,0.0021,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0025,0.0016,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0027,0.0016,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,0.0012,0.0015,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-TG%,0.0010,0.0015,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Very Small VLDL percentage
Leu,0.0002,0.0002,Leucine
