Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2987,0.2808,Creatinine
HDL-FC,0.0938,0.2463,Free Cholesterol in HDL
Gly,0.1698,0.1073,Glycine
M-HDL-L,0.0347,0.0421,Total-Lipids in Medium HDL
L-HDL-PL,0.0252,0.0377,Phospholipids in Large HDL
XL-HDL-FC%,0.0227,0.0285,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-L,0.0097,0.0276,Total-Lipids in Large HDL
HDL-PL,0.0122,0.0226,Phospholipids in HDL
Acetate,0.0375,0.0205,Acetate
GlycA,0.0307,0.0159,Glycoprotein Acetyls
M-HDL-PL,0.0108,0.0136,Phospholipids in Medium HDL
3-Hydroxybutyrate,0.0252,0.0133,3-Hydroxybutyrate
Val,0.0198,0.0133,Valine
Leu,0.0148,0.0090,Leucine
M-HDL-FC%,0.0082,0.0083,Free Cholesterol to Total-Lipids in Medium HDL percentage
Ala,0.0132,0.0078,Alanine
M-LDL-PL%,0.0150,0.0078,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0125,0.0073,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0137,0.0068,Spectrometer-corrected alanine
Albumin,0.0098,0.0067,Albumin
XXL-VLDL-FC%,0.0085,0.0061,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0057,0.0060,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0093,0.0051,Acetone
XL-HDL-C%,0.0088,0.0047,Cholesterol to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0065,0.0046,Pyruvate
S-LDL-CE%,0.0047,0.0038,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.0065,0.0034,Docosahexaenoic Acid
LDL-size,0.0057,0.0034,Average Diameter for LDL Particles
PC,0.0047,0.0032,Phosphatidylcholines
L-HDL-FC%,0.0055,0.0029,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,0.0050,0.0028,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0050,0.0028,Histidine
XL-HDL-P,0.0052,0.0027,Concentration of Very Large HDL Particles
Glu,0.0048,0.0027,Glucose
S-HDL-PL%,0.0028,0.0022,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,0.0045,0.0022,Free Cholesterol in Very Large HDL
M-HDL-PL%,0.0050,0.0020,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,0.0028,0.0017,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0028,0.0016,Lactate
Tyr,0.0027,0.0015,Tyrosine
Gln,0.0013,0.0012,Glutamine
Omega-3,0.0005,0.0012,Omega-3 Fatty Acids
L-VLDL-TG%,0.0020,0.0011,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0005,0.0010,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.0012,0.0010,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0017,0.0009,Phospholipids to Total-Lipids in IDL percentage
Unsaturation,0.0013,0.0008,Degree of Unsaturation
M-LDL-CE%,0.0012,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
MUFA%,0.0010,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0008,0.0005,Isoleucine
L-HDL-TG%,0.0010,0.0005,Triglycerides to Total-Lipids in Large HDL percentage
Acetoacetate,0.0010,0.0004,Acetoacetate
Phe,0.0007,0.0003,Phenylalanine
IDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in IDL percentage
