Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1175,0.1182,Glycoprotein Acetyls
Albumin,0.0822,0.0858,Albumin
Leu,0.0857,0.0777,Leucine
Citrate,0.0588,0.0529,Citrate
IDL-CE%,0.0655,0.0520,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0488,0.0493,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0395,0.0435,Lactate
S-HDL-CE,0.0165,0.0325,Cholesteryl Esters in Small HDL
Gln,0.0267,0.0309,Glutamine
L-HDL-FC%,0.0363,0.0307,Free Cholesterol to Total-Lipids in Large HDL percentage
Tyr,0.0195,0.0280,Tyrosine
M-LDL-PL%,0.0352,0.0279,Phospholipids to Total-Lipids in Medium LDL percentage
Creatinine,0.0213,0.0240,Creatinine
Acetate,0.0238,0.0236,Acetate
LDL-size,0.0195,0.0210,Average Diameter for LDL Particles
Glu,0.0250,0.0189,Glucose
Pyruvate,0.0195,0.0189,Pyruvate
Val,0.0155,0.0186,Valine
S-HDL-P,0.0117,0.0179,Concentration of Small HDL Particles
IDL-FC%,0.0253,0.0174,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0150,0.0162,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0075,0.0150,3-Hydroxybutyrate
XL-HDL-CE%,0.0157,0.0137,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.0163,0.0125,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0053,0.0112,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0108,0.0110,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,0.0087,0.0109,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-C%,0.0182,0.0106,Cholesterol to Total-Lipids in Very Large HDL percentage
His,0.0055,0.0092,Histidine
Acetone,0.0105,0.0074,Acetone
Glu-lactate,0.0072,0.0073,Glucose-lactate
L-LDL-C%,0.0120,0.0068,Cholesterol to Total-Lipids in Large LDL percentage
Ala,0.0043,0.0067,Alanine
XS-VLDL-PL%,0.0058,0.0065,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0048,0.0053,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.0035,0.0051,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-FC%,0.0030,0.0050,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-L,0.0032,0.0049,Total-Lipids in Medium VLDL
Ile,0.0038,0.0047,Isoleucine
Phe,0.0058,0.0039,Phenylalanine
L-VLDL-FC%,0.0047,0.0036,Free Cholesterol to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0043,0.0034,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-FC%,0.0027,0.0034,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.0045,0.0031,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,0.0003,0.0025,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-CE%,0.0045,0.0023,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0017,0.0020,Acetoacetate
S-LDL-PL%,0.0007,0.0019,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Large LDL percentage
IDL-C%,0.0020,0.0019,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0010,0.0017,Cholesterol to Total-Lipids in Medium LDL percentage
MUFA%,0.0018,0.0015,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0010,0.0013,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-TG%,0.0023,0.0012,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-C,0.0013,0.0012,Cholesterol in Small HDL
Gly,0.0007,0.0010,Glycine
VLDL-size,0.0005,0.0006,Average Diameter for VLDL Particles
Omega-6%,0.0003,0.0006,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0008,0.0003,Spectrometer-corrected alanine
XL-VLDL-TG%,0.0007,0.0003,Triglycerides to Total-Lipids in Very Large VLDL percentage
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0002,9.2008e-05,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
