Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XL-HDL-P,0.0627,0.1431,Concentration of Very Large HDL Particles
L-HDL-FC,0.0455,0.1300,Free Cholesterol in Large HDL
Citrate,0.1750,0.1220,Citrate
L-HDL-P,0.0332,0.0850,Concentration of Large HDL Particles
Creatinine,0.1253,0.0825,Creatinine
GlycA,0.0913,0.0579,Glycoprotein Acetyls
L-HDL-CE,0.0278,0.0557,Cholesteryl Esters in Large HDL
S-LDL-C%,0.0703,0.0494,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-L,0.0167,0.0436,Total-Lipids in Very Large HDL
Albumin,0.0450,0.0296,Albumin
XL-HDL-CE,0.0327,0.0271,Cholesteryl Esters in Very Large HDL
XS-VLDL-PL%,0.0362,0.0252,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,0.0330,0.0199,Glutamine
Gly,0.0210,0.0127,Glycine
L-HDL-TG,0.0197,0.0117,Triglycerides in Large HDL
XL-VLDL-FC%,0.0120,0.0094,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.0132,0.0080,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0103,0.0058,Alanine
MUFA%,0.0073,0.0055,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0085,0.0049,Glucose-lactate
Ile,0.0083,0.0047,Isoleucine
Sc-ala,0.0062,0.0043,Spectrometer-corrected alanine
IDL-C%,0.0060,0.0038,Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0062,0.0035,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.0045,0.0034,Docosahexaenoic Acid
LA%,0.0050,0.0031,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0042,0.0029,Acetoacetate
XL-HDL-PL,0.0038,0.0029,Phospholipids in Very Large HDL
LDL-size,0.0038,0.0027,Average Diameter for LDL Particles
His,0.0037,0.0027,Histidine
Omega-6/Omega-3,0.0055,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-PL%,0.0038,0.0026,Phospholipids to Total-Lipids in Medium VLDL percentage
Phe,0.0048,0.0025,Phenylalanine
L-LDL-FC%,0.0028,0.0025,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0040,0.0023,Acetate
Glu,0.0042,0.0022,Glucose
Lactate,0.0030,0.0020,Lactate
DHA%,0.0025,0.0019,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0028,0.0018,Degree of Unsaturation
IDL-PL%,0.0030,0.0016,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,0.0027,0.0016,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0023,0.0013,Phospholipids to Total-Lipids in Small HDL percentage
IDL-FC%,0.0022,0.0013,Free Cholesterol to Total-Lipids in IDL percentage
Total-PL,0.0022,0.0013,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-FC%,0.0015,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Tyr,0.0018,0.0010,Tyrosine
Pyruvate,0.0022,0.0010,Pyruvate
S-LDL-FC%,0.0012,0.0009,Free Cholesterol to Total-Lipids in Small LDL percentage
Val,0.0012,0.0008,Valine
Omega-3,0.0013,0.0008,Omega-3 Fatty Acids
XXL-VLDL-CE%,0.0013,0.0008,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0010,0.0008,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0012,0.0007,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0013,0.0007,3-Hydroxybutyrate
L-HDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-TG%,0.0005,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0003,0.0002,Acetone
