Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3278,0.3031,Creatinine
Total-P,0.1185,0.2481,Total-Concentration of Lipoprotein Particles
IDL-CE%,0.0758,0.0870,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-P,0.0192,0.0350,Concentration of HDL Particles
Albumin,0.0675,0.0340,Albumin
Glu-lactate,0.0415,0.0274,Glucose-lactate
Gly,0.0388,0.0214,Glycine
M-LDL-C%,0.0235,0.0208,Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.0217,0.0189,Valine
S-HDL-CE,0.0190,0.0177,Cholesteryl Esters in Small HDL
PUFA,0.0142,0.0118,Polyunsaturated Fatty Acids
S-HDL-TG%,0.0107,0.0114,Triglycerides to Total-Lipids in Small HDL percentage
Gln,0.0177,0.0106,Glutamine
SFA%,0.0142,0.0094,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0110,0.0091,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0120,0.0089,Lactate
IDL-PL%,0.0125,0.0088,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0085,0.0070,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.0085,0.0070,Isoleucine
S-LDL-CE%,0.0088,0.0066,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-CE,0.0027,0.0066,Cholesteryl Esters in HDL
Omega-6,0.0072,0.0065,Omega-6 Fatty Acids
Glu,0.0115,0.0065,Glucose
Omega-3%,0.0070,0.0063,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0088,0.0062,Pyruvate
Unsaturation,0.0115,0.0060,Degree of Unsaturation
S-HDL-C,0.0045,0.0058,Cholesterol in Small HDL
Cholines,0.0052,0.0052,Total-Cholines
Citrate,0.0102,0.0048,Citrate
XS-VLDL-PL%,0.0040,0.0047,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0065,0.0042,Phospholipids to Total-Lipids in Large LDL percentage
Leu,0.0047,0.0035,Leucine
Tyr,0.0048,0.0033,Tyrosine
PC,0.0038,0.0032,Phosphatidylcholines
M-HDL-CE,0.0022,0.0032,Cholesteryl Esters in Medium HDL
Acetone,0.0058,0.0025,Acetone
GlycA,0.0032,0.0023,Glycoprotein Acetyls
M-HDL-FC%,0.0035,0.0020,Free Cholesterol to Total-Lipids in Medium HDL percentage
His,0.0022,0.0015,Histidine
LA%,0.0022,0.0013,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-PL%,0.0017,0.0013,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,0.0023,0.0011,Docosahexaenoic Acid
XXL-VLDL-CE%,0.0015,0.0011,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG,0.0015,0.0010,Triglycerides in Chylomicrons and Extremely Large VLDL
LDL-size,0.0017,0.0009,Average Diameter for LDL Particles
L-VLDL-PL%,0.0012,0.0008,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG,0.0010,0.0008,Triglycerides in Very Large HDL
XXL-VLDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0010,0.0005,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0012,0.0005,Alanine
MUFA%,0.0008,0.0004,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0008,0.0004,Phenylalanine
3-Hydroxybutyrate,0.0007,0.0003,3-Hydroxybutyrate
Acetate,0.0005,0.0003,Acetate
S-LDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL,0.0002,8.2575e-05,Phospholipids in Small HDL
Sc-ala,0.0002,6.9656e-05,Spectrometer-corrected alanine
