Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-PL,1.03 [0.91-1.16],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.02 [0.91-1.15],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.02 [0.90-1.15],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.02 [0.90-1.15],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.01 [0.89-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.76 [0.69-0.85],0.173,,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.74 [0.65-0.84],0.419,,Total-Cholines
HDL-P,0.73 [0.64-0.83],0.366,,Concentration of HDL Particles
Total-P,0.72 [0.64-0.82],0.175,,Total-Concentration of Lipoprotein Particles
M-HDL-FC%,0.72 [0.63-0.82],0.204,,Free Cholesterol to Total-Lipids in Medium HDL percentage
