Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.36 [1.21-1.53],0.033,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.16 [1.05-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.05 [0.95-1.16],1.000,,VLDL Cholesterol
VLDL-CE,1.01 [0.92-1.12],1.000,,Cholesteryl Esters in VLDL
ApoB/ApoA1,1.01 [0.91-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
DHA,0.93 [0.84-1.04],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.79 [0.71-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.77 [0.69-0.86],0.390,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.75 [0.68-0.84],0.082,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.73 [0.65-0.82],0.023,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
