Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.01-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.07 [0.96-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.06 [0.96-1.17],1.000,,VLDL Cholesterol
ApoB,1.02 [0.92-1.13],1.000,,Apolipoprotein B
LDL-CE,1.00 [0.90-1.11],1.000,,Cholesteryl Esters in LDL
DHA,0.99 [0.89-1.10],1.000,,Docosahexaenoic Acid
Albumin,0.97 [0.87-1.08],1.000,,Albumin
Unsaturation,0.93 [0.84-1.04],1.000,,Degree of Unsaturation
HDL-FC,0.88 [0.78-0.98],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.85 [0.76-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
