Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.21 [1.06-1.38],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Gln,1.09 [0.95-1.26],1.000,,Glutamine
Phe,1.05 [0.92-1.20],1.000,,Phenylalanine
M-LDL-PL%,1.03 [0.90-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,1.02 [0.89-1.17],1.000,,Histidine
Omega-3,0.97 [0.84-1.12],1.000,,Omega-3 Fatty Acids
DHA,0.94 [0.81-1.09],1.000,,Docosahexaenoic Acid
PUFA%,0.92 [0.79-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.77-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.87 [0.75-1.01],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
