Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.28 [1.16-1.40],0.037,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,1.06 [0.97-1.15],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.03 [0.95-1.11],1.000,,VLDL Cholesterol
Leu,1.01 [0.93-1.10],1.000,,Leucine
VLDL-CE,1.01 [0.93-1.09],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.95 [0.88-1.03],1.000,,Cholesteryl Esters in LDL
Total-C,0.90 [0.83-0.98],1.000,,Total-Cholesterol
M-LDL-FC%,0.84 [0.77-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.83 [0.76-0.91],1.000,,Cholesteryl Esters in HDL
PUFA/MUFA,0.79 [0.72-0.86],0.068,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
