Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.29 [1.18-1.41],0.008,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.27 [1.17-1.39],0.015,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.14-1.37],0.158,,Triglycerides to Total-Lipids in Large LDL percentage
Ile,1.04 [0.96-1.14],1.000,,Isoleucine
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-C%,0.80 [0.74-0.87],0.034,*,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.80 [0.73-0.87],0.045,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-L,0.79 [0.73-0.87],0.043,*,Total-Lipids in IDL
IDL-FC,0.79 [0.72-0.86],0.031,*,Free Cholesterol in IDL
IDL-CE,0.78 [0.72-0.85],0.008,**,Cholesteryl Esters in IDL
IDL-C,0.78 [0.72-0.85],0.007,**,Cholesterol in IDL
XS-VLDL-C%,0.76 [0.70-0.83],3.488e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.76 [0.70-0.83],2.843e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
