Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.14 [1.00-1.31],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,1.05 [0.91-1.20],1.000,,Saturated Fatty Acids
M-LDL-TG%,1.04 [0.91-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,1.02 [0.90-1.17],1.000,,Omega-3 Fatty Acids
DHA,1.01 [0.88-1.16],1.000,,Docosahexaenoic Acid
DHA%,1.00 [0.87-1.15],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.98 [0.85-1.14],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6/Omega-3,0.97 [0.84-1.11],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.93 [0.80-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.89 [0.77-1.03],1.000,,Linoleic Acid to Total-Fatty Acids percentage
