Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.21 [1.08-1.35],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.14 [1.01-1.29],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.08 [0.96-1.22],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.07 [0.96-1.19],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.05 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.00 [0.89-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.96 [0.85-1.09],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.95 [0.85-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.91 [0.82-1.01],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.86 [0.77-0.96],1.000,,Total-Esterified Cholesterol
