Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.30 [1.17-1.45],0.122,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.30 [1.17-1.44],0.187,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.28 [1.16-1.41],0.199,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.11 [0.99-1.23],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.04 [0.94-1.16],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-C,0.99 [0.90-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.84-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.89 [0.81-0.99],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.74-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.79 [0.72-0.87],0.474,,Cholesterol to Total-Lipids in IDL percentage
