Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [0.99-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,1.07 [0.89-1.28],1.000,,Histidine
Gly,1.04 [0.88-1.22],1.000,,Glycine
Tyr,1.02 [0.85-1.22],1.000,,Tyrosine
ApoB/ApoA1,1.01 [0.84-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.99 [0.83-1.19],1.000,,VLDL Cholesterol
HDL-CE,0.95 [0.78-1.16],1.000,,Cholesteryl Esters in HDL
Total-CE,0.92 [0.76-1.12],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.92 [0.75-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.92 [0.76-1.10],1.000,,Cholesteryl Esters in LDL
