Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.42 [1.26-1.61],0.006,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.39 [1.23-1.56],0.011,*,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.38 [1.22-1.56],0.095,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.36 [1.20-1.54],0.359,,Phospholipids to Total-Lipids in Very Small VLDL percentage
Pyruvate,1.06 [0.94-1.20],1.000,,Pyruvate
M-LDL-FC%,0.83 [0.73-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.76 [0.68-0.84],0.073,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.74 [0.66-0.82],0.015,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.73 [0.65-0.81],0.009,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.72 [0.64-0.81],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
