Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.54 [1.38-1.72],2.617e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.53 [1.37-1.70],1.115e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.49 [1.33-1.67],2.624e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.46 [1.31-1.62],3.444e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.44 [1.29-1.61],3.639e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.41 [1.27-1.58],2.384e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.39 [1.24-1.57],0.005,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.38 [1.23-1.55],0.007,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.76 [0.68-0.84],0.013,*,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.75 [0.68-0.83],0.007,**,Phospholipids to Total-Lipids in Medium VLDL percentage
LA%,0.74 [0.66-0.83],0.040,*,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.74 [0.67-0.81],6.976e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.73 [0.66-0.82],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.73 [0.65-0.81],0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-P,0.73 [0.65-0.82],0.039,*,Concentration of HDL Particles
LDL-P,0.72 [0.64-0.81],0.008,**,Concentration of LDL Particles
M-LDL-CE,0.72 [0.64-0.81],0.005,**,Cholesteryl Esters in Medium LDL
M-LDL-L,0.72 [0.64-0.80],0.001,**,Total-Lipids in Medium LDL
L-LDL-P,0.72 [0.64-0.81],0.005,**,Concentration of Large LDL Particles
XS-VLDL-C,0.72 [0.64-0.80],0.002,**,Cholesterol in Very Small VLDL
HDL-FC,0.72 [0.63-0.81],0.050,*,Free Cholesterol in HDL
S-LDL-PL,0.72 [0.64-0.80],0.001,**,Phospholipids in Small LDL
S-LDL-CE,0.72 [0.64-0.80],0.003,**,Cholesteryl Esters in Small LDL
M-LDL-PL,0.72 [0.64-0.80],0.002,**,Phospholipids in Medium LDL
S-LDL-L,0.71 [0.64-0.80],0.001,**,Total-Lipids in Small LDL
M-LDL-C,0.71 [0.64-0.79],4.784e-04,***,Cholesterol in Medium LDL
ApoB,0.71 [0.64-0.79],3.189e-04,***,Apolipoprotein B
M-VLDL-C,0.71 [0.63-0.79],3.856e-04,***,Cholesterol in Medium VLDL
S-LDL-C,0.71 [0.63-0.79],4.325e-04,***,Cholesterol in Small LDL
S-LDL-FC,0.70 [0.63-0.79],1.039e-04,***,Free Cholesterol in Small LDL
S-VLDL-FC%,0.70 [0.63-0.78],2.564e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-P,0.70 [0.62-0.78],5.077e-04,***,Total-Concentration of Lipoprotein Particles
S-VLDL-PL%,0.70 [0.62-0.78],2.071e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.69 [0.62-0.78],5.816e-05,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-CE,0.69 [0.62-0.78],4.725e-05,***,Cholesteryl Esters in Medium VLDL
Phosphoglyc,0.69 [0.62-0.78],1.994e-04,***,Phosphoglycerides
M-LDL-FC,0.69 [0.62-0.77],2.246e-05,***,Free Cholesterol in Medium LDL
LDL-CE,0.69 [0.62-0.77],7.525e-06,***,Cholesteryl Esters in LDL
LDL-L,0.69 [0.62-0.77],3.592e-06,***,Total-Lipids in LDL
PC,0.69 [0.61-0.77],1.038e-04,***,Phosphatidylcholines
LDL-PL,0.68 [0.61-0.76],4.076e-06,***,Phospholipids in LDL
M-HDL-FC%,0.68 [0.60-0.77],1.757e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.68 [0.61-0.76],2.074e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-C,0.68 [0.61-0.76],9.133e-07,***,LDL Cholesterol
PUFA,0.68 [0.60-0.76],1.131e-05,***,Polyunsaturated Fatty Acids
Remnant-C,0.68 [0.61-0.76],7.969e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-CE,0.68 [0.60-0.76],1.638e-06,***,Cholesteryl Esters in Large LDL
Non-HDL-C,0.68 [0.61-0.75],2.044e-07,***,Total-Cholesterol Minus HDL-C
L-LDL-L,0.68 [0.60-0.75],6.070e-07,***,Total-Lipids in Large LDL
