Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.16-1.57],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.32 [1.14-1.54],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.32 [1.14-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.18 [1.00-1.40],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.13 [0.96-1.33],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
HDL-C,0.94 [0.80-1.11],1.000,,HDL Cholesterol
M-LDL-FC%,0.84 [0.72-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.84 [0.73-0.98],1.000,,Apolipoprotein B
LDL-C,0.82 [0.71-0.95],1.000,,LDL Cholesterol
Clinical LDL-C,0.80 [0.69-0.93],1.000,,Clinical LDL Cholesterol
