Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.13 [1.01-1.28],1.000,,Phenylalanine
M-LDL-TG%,1.11 [0.98-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.03 [0.91-1.17],1.000,,Isoleucine
Leu,1.03 [0.90-1.17],1.000,,Leucine
His,1.01 [0.89-1.15],1.000,,Histidine
Citrate,0.95 [0.84-1.08],1.000,,Citrate
Total-FC,0.94 [0.83-1.07],1.000,,Total-Free Cholesterol
LDL-FC,0.93 [0.83-1.06],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.85 [0.75-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.77 [0.66-0.89],1.000,,Free Cholesterol in HDL
