Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.09-1.22],0.181,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.07-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.04 [0.99-1.09],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.96-1.07],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.00 [0.95-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.94 [0.89-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.91 [0.86-0.95],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.85-0.95],1.000,,Total-Cholesterol Minus HDL-C
IDL-CE%,0.87 [0.83-0.92],0.159,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.87 [0.82-0.92],0.153,,Cholesterol to Total-Lipids in Large LDL percentage
