Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.11 [0.95-1.30],1.000,,Histidine
M-LDL-PL%,1.08 [0.92-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,1.07 [0.90-1.25],1.000,,Leucine
Ile,1.05 [0.90-1.24],1.000,,Isoleucine
Tyr,1.01 [0.86-1.18],1.000,,Tyrosine
VLDL-CE,0.98 [0.84-1.15],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.91 [0.78-1.07],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.89 [0.75-1.06],1.000,,Cholesteryl Esters in HDL
Total-CE,0.89 [0.75-1.05],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.84 [0.71-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
