Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [0.99-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.17 [0.96-1.42],1.000,,Glycoprotein Acetyls
Glu,1.07 [0.88-1.30],1.000,,Glucose
HDL-FC,1.04 [0.86-1.27],1.000,,Free Cholesterol in HDL
Albumin,1.00 [0.83-1.21],1.000,,Albumin
Remnant-C,0.94 [0.78-1.13],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.94 [0.77-1.14],1.000,,Total-Cholesterol
Non-HDL-C,0.94 [0.78-1.13],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.78-1.13],1.000,,LDL Cholesterol
M-LDL-FC%,0.90 [0.73-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
