Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.16 [1.04-1.31],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.12 [1.01-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,1.02 [0.92-1.14],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gly,1.01 [0.92-1.12],1.000,,Glycine
Phe,1.00 [0.91-1.11],1.000,,Phenylalanine
HDL-C,0.91 [0.81-1.03],1.000,,HDL Cholesterol
PUFA%,0.89 [0.79-1.00],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.79 [0.72-0.87],0.299,,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.76 [0.68-0.85],0.165,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.75 [0.68-0.84],0.067,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
