Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.08 [0.96-1.22],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.07 [0.95-1.21],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.04 [0.92-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,1.04 [0.93-1.15],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.01 [0.92-1.12],1.000,,Docosahexaenoic Acid
M-LDL-PL%,0.99 [0.89-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.95 [0.85-1.06],1.000,,Leucine
Total-BCAA,0.88 [0.79-0.99],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,0.87 [0.79-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.83 [0.74-0.93],1.000,,Valine
