Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.02-1.35],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.08 [0.93-1.26],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.03 [0.89-1.20],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.02 [0.90-1.16],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.01 [0.89-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.91 [0.79-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.88 [0.76-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.76-1.00],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.87 [0.76-0.99],1.000,,LDL Cholesterol
Total-C,0.86 [0.75-0.99],1.000,,Total-Cholesterol
