Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.17-1.46],0.390,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.31 [1.17-1.46],0.493,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-CE%,1.05 [0.94-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.04 [0.93-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Tyr,1.00 [0.90-1.11],1.000,,Tyrosine
Remnant-C,0.89 [0.80-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.78-0.97],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.85 [0.76-0.95],1.000,,Total-Cholesterol
M-LDL-FC%,0.79 [0.71-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.78 [0.70-0.87],0.839,,Cholesterol to Total-Lipids in IDL percentage
