Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.36 [1.30-1.42],1.641e-33,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.34 [1.28-1.41],6.591e-31,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.32 [1.26-1.39],2.169e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.31 [1.25-1.36],2.153e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.29 [1.23-1.36],4.907e-21,***,Glycoprotein Acetyls
IDL-PL%,1.28 [1.22-1.33],5.622e-21,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.25 [1.19-1.31],2.645e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.25 [1.19-1.31],3.901e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.24 [1.19-1.30],8.410e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.24 [1.18-1.30],3.083e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
Phe,1.21 [1.16-1.27],1.057e-13,***,Phenylalanine
S-VLDL-TG%,1.20 [1.14-1.26],7.237e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.19 [1.13-1.25],1.802e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.17 [1.12-1.23],6.340e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.16 [1.11-1.22],1.491e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.16 [1.11-1.21],1.414e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.16 [1.10-1.21],6.273e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.13 [1.08-1.19],0.027,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.89 [0.85-0.93],0.010,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-FC,0.89 [0.85-0.93],0.026,*,Free Cholesterol in Medium VLDL
XS-VLDL-FC%,0.88 [0.84-0.92],0.015,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.88 [0.84-0.92],0.045,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-6,0.88 [0.84-0.92],0.013,*,Omega-6 Fatty Acids
Val,0.87 [0.83-0.92],0.021,*,Valine
M-VLDL-PL%,0.87 [0.83-0.91],6.153e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA,0.87 [0.83-0.91],0.002,**,Polyunsaturated Fatty Acids
Cholines,0.87 [0.83-0.91],0.004,**,Total-Cholines
LA,0.87 [0.83-0.91],4.000e-04,***,Linoleic Acid
S-HDL-P,0.87 [0.83-0.91],1.496e-04,***,Concentration of Small HDL Particles
DHA,0.87 [0.82-0.91],0.002,**,Docosahexaenoic Acid
M-VLDL-FC%,0.86 [0.83-0.91],1.284e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-P,0.86 [0.83-0.90],7.709e-05,***,Concentration of Small LDL Particles
HDL-P,0.86 [0.82-0.91],4.133e-04,***,Concentration of HDL Particles
M-HDL-CE%,0.86 [0.82-0.90],6.489e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C,0.86 [0.82-0.90],2.168e-05,***,Cholesterol in Small HDL
HDL-C,0.86 [0.82-0.91],0.002,**,HDL Cholesterol
S-HDL-CE,0.86 [0.82-0.90],1.135e-05,***,Cholesteryl Esters in Small HDL
HDL-CE,0.86 [0.82-0.90],9.845e-04,***,Cholesteryl Esters in HDL
L-LDL-P,0.86 [0.82-0.90],1.224e-05,***,Concentration of Large LDL Particles
Unsaturation,0.86 [0.82-0.90],1.780e-04,***,Degree of Unsaturation
M-VLDL-C,0.86 [0.82-0.90],2.728e-06,***,Cholesterol in Medium VLDL
LDL-P,0.86 [0.82-0.90],3.417e-06,***,Concentration of LDL Particles
Total-PL,0.85 [0.81-0.90],2.460e-05,***,Total-Phospholipids in Lipoprotein Particles
ApoB,0.85 [0.82-0.89],9.022e-07,***,Apolipoprotein B
M-LDL-P,0.85 [0.81-0.89],2.262e-06,***,Concentration of Medium LDL Particles
SM,0.85 [0.81-0.89],8.985e-06,***,Sphingomyelins
Total-L,0.85 [0.81-0.89],2.124e-06,***,Total-Lipids in Lipoprotein Particles
S-VLDL-C%,0.85 [0.81-0.89],3.049e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
Remnant-C,0.85 [0.81-0.89],2.100e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-CE%,0.85 [0.81-0.89],6.545e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.85 [0.81-0.89],3.338e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.85 [0.81-0.89],5.548e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA%,0.85 [0.81-0.89],5.918e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.85 [0.81-0.89],5.163e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-PL,0.85 [0.81-0.89],1.430e-07,***,Phospholipids in IDL
Total-P,0.84 [0.80-0.89],1.423e-06,***,Total-Concentration of Lipoprotein Particles
M-VLDL-CE,0.84 [0.80-0.88],1.301e-08,***,Cholesteryl Esters in Medium VLDL
S-LDL-CE,0.84 [0.80-0.88],3.699e-08,***,Cholesteryl Esters in Small LDL
L-HDL-C%,0.84 [0.80-0.88],8.102e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE,0.84 [0.80-0.88],1.503e-08,***,Cholesteryl Esters in Medium LDL
IDL-P,0.84 [0.80-0.88],1.729e-09,***,Concentration of IDL Particles
M-HDL-C%,0.84 [0.80-0.88],2.877e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
LA%,0.83 [0.79-0.87],1.304e-08,***,Linoleic Acid to Total-Fatty Acids percentage
