Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.12 [1.02-1.23],1.000,,Valine
Total-BCAA,1.11 [1.01-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,1.10 [1.00-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.03 [0.94-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.03 [0.93-1.13],1.000,,Apolipoprotein B
DHA%,0.99 [0.89-1.10],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.90 [0.82-1.00],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.90 [0.81-1.00],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.88 [0.79-0.98],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.78-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
