Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.21 [1.12-1.31],0.225,,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.21 [1.11-1.31],0.720,,Glycoprotein Acetyls
Val,1.03 [0.95-1.11],1.000,,Valine
Total-BCAA,1.03 [0.95-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-C%,0.84 [0.78-0.90],0.476,,Cholesterol to Total-Lipids in IDL percentage
IDL-FC%,0.83 [0.77-0.90],0.752,,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,0.83 [0.77-0.89],0.253,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.83 [0.76-0.89],0.468,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.83 [0.76-0.89],0.393,,Cholesterol to Total-Lipids in Very Small VLDL percentage
