Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.29 [1.10-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.08 [0.91-1.29],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,1.08 [0.91-1.28],1.000,,Omega-3 Fatty Acids
MUFA,1.07 [0.90-1.27],1.000,,Monounsaturated Fatty Acids
Total-FA,1.01 [0.85-1.21],1.000,,Total-Fatty Acids
HDL-C,0.90 [0.74-1.08],1.000,,HDL Cholesterol
Non-HDL-C,0.86 [0.72-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.84 [0.71-0.99],1.000,,LDL Cholesterol
M-LDL-FC%,0.83 [0.70-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.82 [0.69-0.96],1.000,,Clinical LDL Cholesterol
