Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-CE%,1.06 [0.96-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.04 [0.94-1.15],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.03 [0.92-1.15],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.02 [0.92-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,1.01 [0.91-1.13],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
LDL-C,0.97 [0.89-1.07],1.000,,LDL Cholesterol
M-VLDL-C%,0.97 [0.88-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Non-HDL-C,0.97 [0.88-1.06],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.96 [0.87-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.87-1.06],1.000,,Total-Cholesterol
