Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.11 [0.95-1.31],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.08 [0.92-1.27],1.000,,Isoleucine
Leu,1.07 [0.90-1.26],1.000,,Leucine
Total-BCAA,1.05 [0.89-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.02 [0.86-1.21],1.000,,Valine
Omega-6,0.99 [0.83-1.17],1.000,,Omega-6 Fatty Acids
Omega-3,0.95 [0.80-1.13],1.000,,Omega-3 Fatty Acids
DHA,0.88 [0.73-1.06],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.81 [0.69-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.78 [0.65-0.92],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
