Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.51 [1.30-1.74],0.005,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.48 [1.28-1.70],0.024,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.44 [1.24-1.67],0.218,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.38 [1.21-1.59],0.700,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.91-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.69 [0.61-0.79],0.019,*,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.69 [0.60-0.79],0.050,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.69 [0.60-0.79],0.040,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.68 [0.60-0.78],0.005,**,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.67 [0.59-0.77],7.085e-04,***,Cholesterol to Total-Lipids in IDL percentage
