Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Albumin,1.11 [0.90-1.36],1.000,,Albumin
M-LDL-PL%,1.06 [0.87-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,1.04 [0.84-1.29],1.000,,Degree of Unsaturation
PUFA%,1.02 [0.81-1.28],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.01 [0.80-1.27],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.99 [0.80-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.99 [0.82-1.20],1.000,,Cholesteryl Esters in VLDL
DHA%,0.99 [0.79-1.23],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-C,0.98 [0.81-1.20],1.000,,VLDL Cholesterol
LA%,0.95 [0.77-1.19],1.000,,Linoleic Acid to Total-Fatty Acids percentage
