Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.49 [1.30-1.70],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.44 [1.27-1.63],0.004,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.41 [1.24-1.60],0.034,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.37 [1.22-1.55],0.068,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.37 [1.21-1.55],0.141,,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.74 [0.66-0.83],0.088,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.71 [0.63-0.80],0.005,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.71 [0.63-0.80],0.005,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.71 [0.63-0.80],0.012,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.70 [0.62-0.80],0.012,*,Phospholipids to Total-Lipids in Small VLDL percentage
