Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.23 [1.92-2.58],1.536e-20,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,2.21 [1.84-2.66],8.673e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.13 [1.86-2.45],9.209e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.12 [1.84-2.45],6.997e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,2.02 [1.77-2.29],1.292e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.00 [1.76-2.27],1.317e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.90 [1.69-2.14],7.820e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.75 [1.54-1.99],2.956e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.68 [1.48-1.90],1.584e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.64 [1.44-1.87],6.545e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,1.49 [1.30-1.70],0.001,**,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-PL%,1.49 [1.29-1.71],0.005,**,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.43 [1.25-1.63],0.031,*,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C%,0.71 [0.62-0.80],0.011,*,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.71 [0.62-0.80],0.025,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.69 [0.61-0.79],0.006,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-PL%,0.69 [0.63-0.76],1.116e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-L,0.69 [0.60-0.79],0.037,*,Total-Lipids in VLDL
IDL-FC%,0.67 [0.59-0.76],1.928e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-P,0.66 [0.57-0.77],0.018,*,Concentration of Small VLDL Particles
Total-FA,0.66 [0.57-0.76],0.002,**,Total-Fatty Acids
XL-HDL-C,0.65 [0.55-0.76],0.032,*,Cholesterol in Very Large HDL
M-HDL-FC%,0.65 [0.56-0.75],5.781e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.64 [0.55-0.75],0.001,**,Free Cholesterol in Very Large HDL
Phosphoglyc,0.64 [0.55-0.73],6.091e-05,***,Phosphoglycerides
S-VLDL-L,0.64 [0.55-0.74],2.026e-04,***,Total-Lipids in Small VLDL
XL-HDL-P,0.63 [0.54-0.75],0.013,*,Concentration of Very Large HDL Particles
L-HDL-FC%,0.63 [0.56-0.71],6.035e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
VLDL-PL,0.62 [0.54-0.72],5.269e-05,***,Phospholipids in VLDL
L-VLDL-CE,0.62 [0.53-0.72],8.297e-05,***,Cholesteryl Esters in Large VLDL
PC,0.62 [0.53-0.71],2.358e-06,***,Phosphatidylcholines
M-VLDL-CE%,0.61 [0.56-0.67],5.120e-21,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.60 [0.54-0.68],3.489e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.60 [0.54-0.68],7.345e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE,0.60 [0.52-0.70],1.829e-05,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-C%,0.60 [0.52-0.68],1.114e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
Cholines,0.59 [0.51-0.68],2.155e-08,***,Total-Cholines
S-HDL-FC%,0.59 [0.51-0.68],2.221e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-CE%,0.58 [0.52-0.65],1.724e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-CE%,0.58 [0.51-0.66],5.740e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.57 [0.52-0.64],6.755e-18,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-P,0.57 [0.49-0.67],1.940e-07,***,Concentration of VLDL Particles
XS-VLDL-PL,0.57 [0.49-0.66],2.673e-08,***,Phospholipids in Very Small VLDL
VLDL-FC,0.57 [0.49-0.66],2.782e-08,***,Free Cholesterol in VLDL
IDL-C%,0.57 [0.51-0.63],1.493e-18,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.57 [0.51-0.63],1.004e-19,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.57 [0.51-0.63],1.419e-23,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-L,0.56 [0.49-0.65],1.301e-09,***,Total-Lipids in Medium VLDL
M-VLDL-C%,0.56 [0.50-0.62],1.574e-22,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.55 [0.48-0.64],1.177e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-PL,0.55 [0.48-0.63],8.745e-13,***,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-CE%,0.54 [0.48-0.62],6.051e-13,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA,0.54 [0.47-0.62],2.812e-13,***,Polyunsaturated Fatty Acids
L-LDL-C%,0.54 [0.48-0.60],5.570e-21,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-L,0.53 [0.46-0.62],9.217e-12,***,Total-Lipids in Very Small VLDL
S-VLDL-CE,0.53 [0.46-0.62],3.834e-11,***,Cholesteryl Esters in Small VLDL
XS-VLDL-CE%,0.53 [0.47-0.59],1.483e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL,0.53 [0.45-0.61],1.734e-11,***,Phospholipids in Small VLDL
S-VLDL-C%,0.52 [0.47-0.59],9.686e-24,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.52 [0.47-0.59],1.865e-25,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.52 [0.47-0.59],9.431e-24,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,0.52 [0.45-0.61],1.448e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
