Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.15 [1.03-1.28],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.04 [0.93-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.03 [0.92-1.15],1.000,,Glutamine
Ala,1.02 [0.92-1.14],1.000,,Alanine
M-LDL-PL%,1.00 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.97 [0.87-1.08],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-CE,0.92 [0.83-1.02],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.86 [0.77-0.96],1.000,,Cholesteryl Esters in LDL
Total-CE,0.82 [0.73-0.91],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.80 [0.72-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
