Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.95-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.13 [0.94-1.35],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.09 [0.91-1.30],1.000,,Apolipoprotein B
Val,1.06 [0.88-1.28],1.000,,Valine
Total-BCAA,1.05 [0.88-1.27],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA,0.96 [0.80-1.16],1.000,,Linoleic Acid
M-LDL-FC%,0.77 [0.64-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.72 [0.60-0.87],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.71 [0.59-0.85],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.70 [0.58-0.84],1.000,,Linoleic Acid to Total-Fatty Acids percentage
